|dates|Emmet_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Emmet_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Emmet_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Emmet_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Emmet_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Emmet_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Emmet_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Emmet_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
