|dates|Bexar_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bexar_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bexar_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bexar_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bexar_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bexar_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bexar_Texas_UnitedStates.TotalPopulation.data|Bexar_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2003554.0|0
