|dates|Haines_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Haines_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Haines_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|Haines_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|Haines_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Haines_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Haines_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Haines_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
