|dates|Kankakee_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kankakee_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kankakee_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Kankakee_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Kankakee_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kankakee_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kankakee_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kankakee_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
