|dates|Albany_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Albany_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Albany_Wyoming_UnitedStates.NYT_ConfirmedDeaths.data|Albany_Wyoming_UnitedStates.NYT_ConfirmedDeaths.missing|Albany_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Albany_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Albany_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Albany_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
