|dates|Mathews_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Mathews_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Mathews_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Mathews_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Mathews_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Mathews_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Mathews_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Mathews_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
