|dates|Tift_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Tift_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Tift_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Tift_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Tift_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Tift_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Tift_Georgia_UnitedStates.TotalPopulation.data|Tift_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|40644.0|0
