|dates|Pike_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pike_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pike_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Pike_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Pike_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pike_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pike_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pike_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
