|dates|Macoupin_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Macoupin_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Macoupin_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Macoupin_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Macoupin_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Macoupin_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Macoupin_Illinois_UnitedStates.TotalPopulation.data|Macoupin_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|44926.0|0
