|dates|McHenry_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|McHenry_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|McHenry_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|McHenry_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|McHenry_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|McHenry_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|McHenry_Illinois_UnitedStates.TotalPopulation.data|McHenry_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|307774.0|0
