|dates|Radford_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Radford_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Radford_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Radford_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Radford_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Radford_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Radford_Virginia_UnitedStates.TotalPopulation.data|Radford_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|18249.0|0
