|dates|BigHorn_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|BigHorn_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|BigHorn_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|BigHorn_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|BigHorn_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|BigHorn_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|BigHorn_Wyoming_UnitedStates.TotalPopulation.data|BigHorn_Wyoming_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11790.0|0
