|dates|Yakutat_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Yakutat_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Yakutat_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|Yakutat_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|Yakutat_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Yakutat_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Yakutat_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Yakutat_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
