|dates|Jackson_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Jackson_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Jackson_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Jackson_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Jackson_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Jackson_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Jackson_Alabama_UnitedStates.TotalPopulation.data|Jackson_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|51626.0|0
