|dates|Brazos_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Brazos_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Brazos_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Brazos_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Brazos_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Brazos_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Brazos_Texas_UnitedStates.TotalPopulation.data|Brazos_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|229211.0|0
