|dates|OutofDE_Delaware_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofDE_Delaware_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofDE_Delaware_UnitedStates.NYT_ConfirmedDeaths.data|OutofDE_Delaware_UnitedStates.NYT_ConfirmedDeaths.missing|OutofDE_Delaware_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofDE_Delaware_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofDE_Delaware_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofDE_Delaware_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
