|dates|Huerfano_Colorado_UnitedStates.AveragePrecipitationTotal.data|Huerfano_Colorado_UnitedStates.AveragePrecipitationTotal.missing|Huerfano_Colorado_UnitedStates.AveragePrecipitation.data|Huerfano_Colorado_UnitedStates.AveragePrecipitation.missing|Huerfano_Colorado_UnitedStates.AverageWindDirection.data|Huerfano_Colorado_UnitedStates.AverageWindDirection.missing|Huerfano_Colorado_UnitedStates.AverageWindSpeed.data|Huerfano_Colorado_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|253.69791666666666|0|20.421875|0
0|2020-01-02|0.0|0|0.0|0|216.04166666666666|0|7.640625|0
0|2020-01-03|0.0|0|0.0|0|257.03125|0|13.171875|0
0|2020-01-04|0.0|0|0.0|0|251.5625|0|16.947916666666668|0
0|2020-01-05|0.0|0|0.0|0|240.10416666666666|0|13.072916666666666|0
0|2020-01-06|0.0|0|0.0|0|252.23958333333334|0|13.625|0
0|2020-01-07|0.0|0|0.0|0|249.21875|0|16.880208333333332|0
0|2020-01-08|0.0|0|0.0|0|242.60416666666666|0|15.432291666666666|0
0|2020-01-09|0.0|0|0.00046875|0|238.80208333333334|0|12.942708333333334|0
0|2020-01-10|0.0|0|0.0|0|180.20833333333334|0|7.489583333333333|0
0|2020-01-11|0.0|0|0.0|0|244.21875|0|16.145833333333332|0
0|2020-01-12|0.0|0|0.0|0|240.15625|0|11.46875|0
0|2020-01-13|0.0|0|0.0|0|237.08333333333334|0|14.479166666666666|0
0|2020-01-14|0.0|0|0.0|0|236.875|0|15.078125|0
0|2020-01-15|0.0|0|0.0|0|224.21875|0|7.520833333333333|0
0|2020-01-16|0.0|0|0.0|0|225.88541666666666|0|6.390625|0
0|2020-01-17|0.0|0|0.0|0|241.92708333333334|0|17.208333333333332|0
0|2020-01-18|0.0|0|0.0|0|253.75|0|16.041666666666668|0
0|2020-01-19|0.0|0|0.0|0|250.0|0|8.0|0
0|2020-01-20|0.0|0|0.0|0|252.39583333333334|0|9.796875|0
0|2020-01-21|0.0|0|0.0|0|245.36458333333334|0|9.59375|0
0|2020-01-22|0.0|0|0.0|0|246.875|0|10.6875|0
0|2020-01-23|0.0|0|0.0|0|250.26041666666666|0|11.005208333333334|0
0|2020-01-24|0.0|0|0.0|0|255.20833333333334|0|14.635416666666666|0
0|2020-01-25|0.0|0|0.0|0|248.125|0|13.625|0
0|2020-01-26|0.0|0|0.0|0|251.25|0|13.875|0
0|2020-01-27|0.0|0|0.0|0|229.32291666666666|0|13.171875|0
0|2020-01-28|0.0|0|0.0|0|258.5416666666667|0|11.322916666666666|0
0|2020-01-29|0.0|0|0.0|0|143.38541666666666|0|5.734375|0
0|2020-01-30|0.0|0|0.00026041666666666666|0|204.0625|0|10.916666666666666|0
0|2020-01-31|0.0|0|0.0|0|256.25|0|11.203125|0
0|2020-02-01|0.0|0|0.0|0|260.9375|0|13.588541666666666|0
0|2020-02-02|0.0|0|0.0|0|242.65625|0|13.973958333333334|0
0|2020-02-03|0.0|0|0.0|0|200.41666666666666|0|12.510416666666666|0
0|2020-02-04|0.0|0|0.003072916666666667|0|86.09375|0|7.807291666666667|0
0|2020-02-05|0.0|0|0.0|0|252.39583333333334|0|11.875|0
0|2020-02-06|0.0|0|0.0|0|255.3125|0|13.098958333333334|0
0|2020-02-07|0.0|0|0.0004166666666666667|0|263.8020833333333|0|10.125|0
0|2020-02-08|0.0|0|0.0|0|240.15625|0|13.416666666666666|0
0|2020-02-09|0.0|0|0.0|0|148.38541666666666|0|7.364583333333333|0
0|2020-02-10|0.0|0|0.0|0|168.125|0|11.432291666666666|0
0|2020-02-11|0.0|0|0.00265625|0|149.53125|0|9.53125|0
0|2020-02-12|0.0|0|0.0015104166666666666|0|124.94791666666667|0|5.854166666666667|0
0|2020-02-13|0.0|0|0.0003645833333333333|0|241.25|0|10.552083333333334|0
0|2020-02-14|0.0|0|0.0|0|249.6875|0|17.526041666666668|0
0|2020-02-15|0.0|0|0.0|0|241.875|0|13.666666666666666|0
0|2020-02-16|0.0|0|0.0|0|240.15625|0|17.291666666666668|0
0|2020-02-17|0.0|0|0.0|0|184.94791666666666|0|9.510416666666666|0
0|2020-02-18|0.0|0|0.0|0|121.25|0|4.171875|0
0|2020-02-19|0.0|0|0.0|0|182.60416666666666|0|8.239583333333334|0
0|2020-02-20|0.0|0|0.0|0|196.14583333333334|0|8.421875|0
0|2020-02-21|0.0|0|0.0|0|249.21875|0|15.25|0
0|2020-02-22|0.0|0|0.0|0|249.21875|0|12.213541666666666|0
0|2020-02-23|0.0|0|0.0027604166666666667|0|175.9375|0|7.0|0
0|2020-02-24|0.0|0|0.0|0|266.4583333333333|0|11.307291666666666|0
0|2020-02-25|0.0|0|0.0|0|199.27083333333334|0|9.6875|0
0|2020-02-26|0.0|0|0.0|0|260.2083333333333|0|13.583333333333334|0
0|2020-02-27|0.0|0|0.0|0|259.1145833333333|0|10.78125|0
0|2020-02-28|0.0|0|0.0|0|246.51041666666666|0|13.291666666666666|0
0|2020-02-29|0.0|0|0.0|0|246.77083333333334|0|10.963541666666666|0
0|2020-03-01|0.0|0|0.0|0|219.84375|0|7.84375|0
0|2020-03-02|0.0|0|0.0011458333333333331|0|221.35416666666666|0|10.59375|0
0|2020-03-03|0.0|0|0.0|0|192.23958333333334|0|11.184027777777777|0
0|2020-03-04|0.0|0|0.0|0|217.70833333333334|0|9.135416666666666|0
0|2020-03-05|0.0|0|0.0|0|193.75|0|6.625|0
0|2020-03-06|0.0|0|0.0|0|244.89583333333334|0|11.760416666666666|0
0|2020-03-07|0.0|0|0.0|0|241.875|0|11.401041666666666|0
0|2020-03-08|0.0|0|0.0|0|240.78125|0|14.317708333333334|0
0|2020-03-09|0.0|0|0.0|0|242.76041666666666|0|11.661458333333334|0
0|2020-03-10|0.0|0|0.0|0|238.38541666666666|0|13.0|0
0|2020-03-11|0.0|0|0.0|0|240.26041666666666|0|13.630208333333334|0
0|2020-03-12|0.0|0|0.0|0|193.4375|0|9.567708333333334|0
0|2020-03-13|0.0|0|0.002916666666666667|0|171.19791666666666|0|7.927083333333333|0
0|2020-03-14|0.0|0|0.0|0|239.0625|0|11.395833333333334|0
0|2020-03-15|0.0|0|0.0|0|232.65625|0|9.828125|0
0|2020-03-16|0.0|0|0.0|0|228.48958333333334|0|6.322916666666667|0
0|2020-03-17|0.0|0|0.0|0|209.6875|0|11.015625|0
0|2020-03-18|0.0|0|0.0|0|236.04166666666666|0|10.942708333333334|0
0|2020-03-19|0.0|0|0.0|0|201.40625|0|13.807291666666666|0
0|2020-03-20|0.0|0|0.00020833333333333335|0|188.75|0|6.96875|0
0|2020-03-21|0.0|0|0.0|0|240.83333333333334|0|9.869791666666666|0
0|2020-03-22|0.0|0|0.0|0|244.58333333333334|0|9.125|0
0|2020-03-23|0.0|0|0.0|0|239.42708333333334|0|11.427083333333334|0
0|2020-03-24|0.0|0|0.0|0|238.28125|0|14.958333333333334|0
0|2020-03-25|0.0|0|0.0|0|233.48958333333334|0|12.9375|0
0|2020-03-26|0.0|0|0.0|0|236.66666666666666|0|18.390625|0
0|2020-03-27|0.0|0|0.0|0|239.01041666666666|0|12.541666666666666|0
0|2020-03-28|0.0|0|0.0|0|243.85416666666666|0|8.885416666666666|0
0|2020-03-29|0.0|0|0.0|0|209.16666666666666|0|7.979166666666667|0
0|2020-03-30|0.0|0|0.0|0|241.25|0|8.328125|0
0|2020-03-31|0.0|0|0.0|0|244.21875|0|12.458333333333334|0
0|2020-04-01|0.0|0|0.0|0|240.98958333333334|0|10.880208333333334|0
0|2020-04-02|0.0|0|0.0|0|187.29166666666666|0|10.416666666666666|0
0|2020-04-03|0.0|0|0.0|0|57.8125|0|7.057291666666667|0
0|2020-04-04|0.0|0|0.0|0|239.21875|0|8.869791666666666|0
0|2020-04-05|0.0|0|0.0|0|242.1875|0|9.609375|0
0|2020-04-06|0.0|0|0.0|0|248.17708333333334|0|12.213541666666666|0
0|2020-04-07|0.0|0|0.0|0|242.55208333333334|0|11.208333333333334|0
0|2020-04-08|0.0|0|0.0|0|220.625|0|5.651041666666667|0
0|2020-04-09|0.0|0|0.0|0|162.76041666666666|0|8.0625|0
0|2020-04-10|0.0|0|0.0|0|222.23958333333334|0|7.25|0
0|2020-04-11|0.0|0|0.0|0|244.0972222222222|0|8.425347222222223|0
0|2020-04-12|0.0|0|0.0|0|82.91666666666667|0|2.8385416666666665|0
0|2020-04-13|0.0|0|0.0010937499999999999|0|39.166666666666664|0|4.083333333333333|0
0|2020-04-14|0.0|0|0.0|0|177.91666666666666|0|6.40625|0
0|2020-04-15|0.0|0|0.0|0|246.30208333333334|0|8.5625|0
0|2020-04-16|0.0|0|0.0|0|154.58333333333334|0|8.1875|0
0|2020-04-17|0.0|0|0.0|0|144.79166666666666|0|5.572916666666667|0
0|2020-04-18|0.0|0|0.0|0|206.40625|0|9.598958333333334|0
0|2020-04-19|0.0|0|0.0|0|231.82291666666666|0|6.895833333333333|0
0|2020-04-20|0.0|0|0.0|0|173.64583333333334|0|5.354166666666667|0
0|2020-04-21|0.0|0|0.0006770833333333334|0|202.55208333333334|0|6.276041666666667|0
0|2020-04-22|0.0|0|0.0|0|236.66666666666666|0|7.067708333333333|0
0|2020-04-23|0.0|0|0.0|0|251.19791666666666|0|9.692708333333334|0
0|2020-04-24|0.0|0|0.0|0|184.84375|0|6.385416666666667|0
0|2020-04-25|0.0|0|0.0|0|152.96875|0|4.989583333333333|0
0|2020-04-26|0.0|0|0.0|0|237.55208333333334|0|8.921875|0
0|2020-04-27|0.0|0|0.0|0|246.26736111111111|0|6.607638888888888|0
0|2020-04-28|0.0|0|0.0|0|182.29166666666666|0|5.979166666666667|0
0|2020-04-29|0.0|0|0.0|0|109.01041666666667|0|5.109375|0
0|2020-04-30|0.0|0|0.0|0|248.28125|0|11.373263888888891|0
0|2020-05-01|0.0|0|0.0|0|236.07638888888889|0|6.795138888888888|0
0|2020-05-02|0.0|0|0.0|0|173.62847222222226|0|5.833333333333333|0
0|2020-05-03|0.0|0|0.0|0|238.7847222222222|0|9.296875|0
0|2020-05-04|0.0|0|0.0|0|215.57291666666666|0|9.484375|0
