|dates|Walton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Walton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Walton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Walton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Walton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Walton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Walton_Georgia_UnitedStates.TotalPopulation.data|Walton_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|94593.0|0
