|dates|Kossuth_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kossuth_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kossuth_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kossuth_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kossuth_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kossuth_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kossuth_Iowa_UnitedStates.TotalPopulation.data|Kossuth_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14813.0|0
