|dates|St.Lucie_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|St.Lucie_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|St.Lucie_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|St.Lucie_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|St.Lucie_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|St.Lucie_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|St.Lucie_Florida_UnitedStates.TotalPopulation.data|St.Lucie_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|328297.0|0
