|dates|Ware_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ware_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ware_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Ware_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Ware_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ware_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ware_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ware_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
