|dates|OutofNH_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofNH_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofNH_NewHampshire_UnitedStates.NYT_ConfirmedDeaths.data|OutofNH_NewHampshire_UnitedStates.NYT_ConfirmedDeaths.missing|OutofNH_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofNH_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofNH_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofNH_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
