|dates|Washington_Indiana_UnitedStates.BLS_EmployedPopulation.data|Washington_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Washington_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Washington_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Washington_Indiana_UnitedStates.BLS_UnemploymentRate.data|Washington_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Washington_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Washington_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-29|13181.0|0|513.0|0|3.746166204177012|0|13694.0|0
0|2020-01-30|13181.0|0|513.0|0|3.746166204177012|0|13694.0|0
0|2020-01-31|13181.0|0|513.0|0|3.746166204177012|0|13694.0|0
0|2020-02-01|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-02|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-03|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-04|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-05|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-06|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-07|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-08|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-09|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-10|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-11|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-12|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-13|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-14|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-15|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-16|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-17|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-18|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-19|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-20|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-21|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-22|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-23|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-24|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-25|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-26|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-27|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-28|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-02-29|13149.0|0|507.0|0|3.712653778558875|0|13656.0|0
0|2020-03-01|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-02|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-03|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-04|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-05|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-06|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-07|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-08|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-09|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-10|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-11|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-12|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-13|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-14|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-15|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-16|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-17|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-18|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-19|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-20|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-21|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-22|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-23|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-24|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-25|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-26|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-27|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-28|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-29|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-30|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-03-31|12750.5|0|494.0|0|3.7298501264675905|0|13244.5|0
0|2020-04-01|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-02|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-03|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-04|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-05|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-06|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-07|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-08|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-09|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-10|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-11|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-12|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-13|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-14|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-15|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-16|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-17|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-18|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-19|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-20|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-21|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-22|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-23|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-24|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-25|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-26|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-27|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-28|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-29|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-04-30|10564.0|0|2360.5|0|18.263762621378003|0|12924.5|0
0|2020-05-01|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-02|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-03|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-04|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-05|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-06|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-07|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-08|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-09|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-10|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-11|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-12|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-13|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-14|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-15|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-16|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-17|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-18|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-19|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-20|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-21|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-22|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-23|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-24|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-25|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-26|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-27|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-28|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-29|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-30|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-05-31|11602.0|0|1719.0|0|12.904436603858569|0|13321.0|0
0|2020-06-01|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-02|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-03|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-04|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-05|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-06|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-07|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-08|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-09|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-10|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-11|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-12|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-13|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-14|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-15|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-16|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-17|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-18|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-19|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-20|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-21|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-22|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-23|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-24|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-25|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-26|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-27|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-28|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-29|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-06-30|12153.0|0|1308.0|0|9.716960106975707|0|13461.0|0
0|2020-07-01|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-02|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-03|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-04|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-05|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-06|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-07|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-08|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-09|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-10|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-11|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-12|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-13|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-14|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-15|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-16|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-17|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-18|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-19|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-20|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-21|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-22|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-23|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-24|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-25|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-26|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-27|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-28|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-29|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-30|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-07-31|12465.0|0|1065.0|0|7.871396895787139|0|13530.0|0
0|2020-08-01|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-02|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-03|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-04|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-05|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-06|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-07|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-08|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-09|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-10|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-11|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-12|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-13|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-14|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-15|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-16|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-17|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-18|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-19|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-20|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-21|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-22|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-23|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-24|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-25|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-26|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-27|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-28|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-29|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-30|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-08-31|12563.0|0|861.0|0|6.41388557806913|0|13424.0|0
0|2020-09-01|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-02|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-03|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-04|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-05|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-06|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-07|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-08|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-09|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-10|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-11|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-12|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-13|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-14|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-15|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-16|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-17|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-18|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-19|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-20|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-21|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-22|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-23|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-24|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-25|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-26|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-27|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-28|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-29|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-09-30|12662.0|0|693.0|0|5.189067764882067|0|13355.0|0
0|2020-10-01|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-02|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-03|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-04|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-05|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-06|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-07|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-08|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-09|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-10|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-11|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-12|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-13|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-14|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-15|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-16|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-17|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-18|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-19|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-20|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-21|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-22|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-23|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-24|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-25|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-26|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-27|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-28|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-29|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-30|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-10-31|12929.0|0|615.0|0|4.540756054341406|0|13544.0|0
0|2020-11-01|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-02|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-03|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-04|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-05|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-06|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-07|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-08|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-09|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-10|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-11|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-12|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-13|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-14|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-15|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-16|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-17|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-18|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-19|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-20|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-21|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-22|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-23|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-24|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-25|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-26|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-27|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-28|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-29|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-11-30|13047.0|0|554.0|0|4.073229909565473|0|13601.0|0
0|2020-12-01|12994.0|0|523.0|0|3.869201745949545|0|13517.0|0
0|2020-12-02|12994.0|0|523.0|0|3.869201745949545|0|13517.0|0
0|2020-12-03|12994.0|0|523.0|0|3.869201745949545|0|13517.0|0
0|2020-12-04|12994.0|0|523.0|0|3.869201745949545|0|13517.0|0
0|2020-12-05|12994.0|0|523.0|0|3.869201745949545|0|13517.0|0
0|2020-12-06|12994.0|0|523.0|0|3.869201745949545|0|13517.0|0
