|dates|Hardin_Illinois_UnitedStates.BLS_EmployedPopulation.data|Hardin_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Hardin_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Hardin_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Hardin_Illinois_UnitedStates.BLS_UnemploymentRate.data|Hardin_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Hardin_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Hardin_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-30|1175.5|0|69.0|0|5.544395339493772|0|1244.5|0
0|2020-03-31|1175.5|0|69.0|0|5.544395339493772|0|1244.5|0
0|2020-04-01|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-02|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-03|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-04|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-05|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-06|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-07|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-08|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-09|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-10|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-11|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-12|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-13|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-14|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-15|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-16|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-17|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-18|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-19|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-20|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-21|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-22|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-23|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-24|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-25|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-26|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-27|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-28|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-29|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-04-30|1060.5|0|180.0|0|14.510278113663846|0|1240.5|0
0|2020-05-01|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-02|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-03|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-04|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-05|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-06|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-07|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-08|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-09|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-10|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-11|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-12|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-13|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-14|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-15|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-16|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-17|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-18|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-19|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-20|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-21|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-22|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-23|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-24|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-25|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-26|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-27|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-28|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-29|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-30|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-05-31|1081.0|0|155.0|0|12.540453074433657|0|1236.0|0
0|2020-06-01|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-02|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-03|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-04|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-05|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-06|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-07|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-08|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-09|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-10|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-11|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-12|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-13|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-14|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-15|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-16|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-17|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-18|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-19|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-20|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-21|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-22|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-23|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-24|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-25|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-26|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-27|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-28|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-29|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-06-30|1126.0|0|187.0|0|14.242193450114241|0|1313.0|0
0|2020-07-01|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-02|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-03|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-04|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-05|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-06|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-07|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-08|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-09|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-10|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-11|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-12|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-13|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-14|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-15|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-16|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-17|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-18|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-19|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-20|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-21|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-22|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-23|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-24|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-25|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-26|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-27|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-28|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-29|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-30|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-07-31|1124.0|0|178.0|0|13.671274961597542|0|1302.0|0
0|2020-08-01|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-02|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-03|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-04|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-05|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-06|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-07|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-08|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-09|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-10|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-11|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-12|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-13|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-14|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-15|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-16|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-17|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-18|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-19|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-20|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-21|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-22|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-23|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-24|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-25|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-26|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-27|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-28|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-29|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-30|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-08-31|1204.0|0|124.0|0|9.337349397590362|0|1328.0|0
0|2020-09-01|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-02|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-03|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-04|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-05|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-06|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-07|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-08|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-09|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-10|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-11|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-12|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-13|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-14|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-15|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-16|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-17|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-18|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-19|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-20|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-21|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-22|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-23|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-24|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-25|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-26|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-27|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-28|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-29|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-09-30|1210.0|0|106.0|0|8.054711246200608|0|1316.0|0
0|2020-10-01|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-02|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-03|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-04|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-05|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-06|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-07|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-08|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-09|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-10|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-11|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-12|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-13|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-14|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-15|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-16|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-17|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-18|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-19|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-20|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-21|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-22|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-23|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-24|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-25|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-26|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-27|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-28|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-29|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-30|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-10-31|1269.0|0|81.0|0|6.0|0|1350.0|0
0|2020-11-01|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-02|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-03|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-04|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-05|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-06|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-07|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-08|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-09|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-10|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-11|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-12|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-13|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-14|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-15|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-16|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-17|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-18|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-19|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-20|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-21|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-22|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-23|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-24|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-25|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-26|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-27|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-28|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-29|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-11-30|1187.0|0|82.0|0|6.461780929866036|0|1269.0|0
0|2020-12-01|1247.0|0|95.0|0|7.078986587183309|0|1342.0|0
0|2020-12-02|1247.0|0|95.0|0|7.078986587183309|0|1342.0|0
0|2020-12-03|1247.0|0|95.0|0|7.078986587183309|0|1342.0|0
0|2020-12-04|1247.0|0|95.0|0|7.078986587183309|0|1342.0|0
0|2020-12-05|1247.0|0|95.0|0|7.078986587183309|0|1342.0|0
0|2020-12-06|1247.0|0|95.0|0|7.078986587183309|0|1342.0|0
0|2020-12-07|1247.0|0|95.0|0|7.078986587183309|0|1342.0|0
0|2020-12-08|1247.0|0|95.0|0|7.078986587183309|0|1342.0|0
0|2020-12-09|1247.0|0|95.0|0|7.078986587183309|0|1342.0|0
0|2020-12-10|1247.0|0|95.0|0|7.078986587183309|0|1342.0|0
0|2020-12-11|1247.0|0|95.0|0|7.078986587183309|0|1342.0|0
0|2020-12-12|1247.0|0|95.0|0|7.078986587183309|0|1342.0|0
0|2020-12-13|1247.0|0|95.0|0|7.078986587183309|0|1342.0|0
