|dates|Marion_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Marion_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Marion_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Marion_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Marion_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Marion_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Marion_Ohio_UnitedStates.TotalPopulation.data|Marion_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|65093.0|0
