|dates|Reynolds_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Reynolds_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Reynolds_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Reynolds_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Reynolds_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Reynolds_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Reynolds_Missouri_UnitedStates.TotalPopulation.data|Reynolds_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6270.0|0
