|dates|Caldwell_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Caldwell_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Caldwell_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|Caldwell_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|Caldwell_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Caldwell_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Caldwell_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Caldwell_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
