|dates|Greenup_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Greenup_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Greenup_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Greenup_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Greenup_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Greenup_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Greenup_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Greenup_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
