|dates|Daggett_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Daggett_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Daggett_Utah_UnitedStates.NYT_ConfirmedDeaths.data|Daggett_Utah_UnitedStates.NYT_ConfirmedDeaths.missing|Daggett_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Daggett_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Daggett_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Daggett_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
