|dates|Robertson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Robertson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Robertson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Robertson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Robertson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Robertson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Robertson_Texas_UnitedStates.TotalPopulation.data|Robertson_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17074.0|0
