|dates|WestFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|WestFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|WestFeliciana_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|WestFeliciana_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|WestFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|WestFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|WestFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|WestFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
