|dates|Montgomery_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Montgomery_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Montgomery_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Montgomery_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Montgomery_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Montgomery_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Montgomery_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Montgomery_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-02|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-03|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-04|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-05|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-06|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-07|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-08|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-09|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-10|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-11|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-12|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-13|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-14|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-15|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-16|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-17|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-18|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-19|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-20|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-21|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-22|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-23|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-24|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-25|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-26|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-27|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-28|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-29|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-30|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-01-31|10915.0|0|709.5|0|6.103488322078369|0|11624.5|0
0|2020-02-01|10936.5|0|673.0|0|5.79697661397993|0|11609.5|0
0|2020-02-02|10936.5|0|673.0|0|5.79697661397993|0|11609.5|0
0|2020-02-03|10936.5|0|673.0|0|5.79697661397993|0|11609.5|0
0|2020-02-04|10936.5|0|673.0|0|5.79697661397993|0|11609.5|0
0|2020-02-05|10936.5|0|673.0|0|5.79697661397993|0|11609.5|0
0|2020-02-06|10936.5|0|673.0|0|5.79697661397993|0|11609.5|0
0|2020-02-07|10936.5|0|673.0|0|5.79697661397993|0|11609.5|0
0|2020-02-08|10936.5|0|673.0|0|5.79697661397993|0|11609.5|0
0|2020-02-09|10936.5|0|673.0|0|5.79697661397993|0|11609.5|0
0|2020-02-10|10936.5|0|673.0|0|5.79697661397993|0|11609.5|0
0|2020-02-11|10936.5|0|673.0|0|5.79697661397993|0|11609.5|0
0|2020-02-12|10936.5|0|673.0|0|5.79697661397993|0|11609.5|0
0|2020-02-13|10936.5|0|673.0|0|5.79697661397993|0|11609.5|0
0|2020-02-14|10936.5|0|673.0|0|5.79697661397993|0|11609.5|0
0|2020-02-15|10936.5|0|673.0|0|5.79697661397993|0|11609.5|0
0|2020-02-16|10936.5|0|673.0|0|5.79697661397993|0|11609.5|0
0|2020-02-17|10936.5|0|673.0|0|5.79697661397993|0|11609.5|0
0|2020-02-18|10936.5|0|673.0|0|5.79697661397993|0|11609.5|0
0|2020-02-19|10936.5|0|673.0|0|5.79697661397993|0|11609.5|0
