|dates|SanPatricio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SanPatricio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SanPatricio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SanPatricio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SanPatricio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SanPatricio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SanPatricio_Texas_UnitedStates.TotalPopulation.data|SanPatricio_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|66730.0|0
