|dates|Berrien_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Berrien_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Berrien_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Berrien_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Berrien_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Berrien_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Berrien_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Berrien_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
