|dates|Valley_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Valley_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Valley_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Valley_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Valley_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Valley_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Valley_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Valley_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
