|dates|Logan_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Logan_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Logan_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Logan_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Logan_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Logan_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Logan_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Logan_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-21|471.5|0|11.5|0|2.380952380952381|0|483.0|0
0|2020-01-22|471.5|0|11.5|0|2.380952380952381|0|483.0|0
0|2020-01-23|471.5|0|11.5|0|2.380952380952381|0|483.0|0
0|2020-01-24|471.5|0|11.5|0|2.380952380952381|0|483.0|0
0|2020-01-25|471.5|0|11.5|0|2.380952380952381|0|483.0|0
0|2020-01-26|471.5|0|11.5|0|2.380952380952381|0|483.0|0
0|2020-01-27|471.5|0|11.5|0|2.380952380952381|0|483.0|0
0|2020-01-28|471.5|0|11.5|0|2.380952380952381|0|483.0|0
0|2020-01-29|471.5|0|11.5|0|2.380952380952381|0|483.0|0
0|2020-01-30|471.5|0|11.5|0|2.380952380952381|0|483.0|0
0|2020-01-31|471.5|0|11.5|0|2.380952380952381|0|483.0|0
0|2020-02-01|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-02|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-03|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-04|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-05|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-06|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-07|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-08|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-09|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-10|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-11|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-12|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-13|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-14|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-15|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-16|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-17|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-18|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-19|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-20|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-21|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-22|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-23|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-24|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-25|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-26|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-27|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-28|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-02-29|466.0|0|11.5|0|2.4083769633507854|0|477.5|0
0|2020-03-01|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-02|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-03|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-04|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-05|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-06|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-07|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-08|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-09|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-10|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-11|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-12|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-13|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-14|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-15|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-16|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-17|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-18|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-19|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-20|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-21|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-22|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-23|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-24|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-25|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-26|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-27|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-28|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-29|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-30|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-03-31|474.5|0|16.5|0|3.360488798370672|0|491.0|0
0|2020-04-01|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-02|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-03|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-04|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-05|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-06|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-07|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-08|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-09|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-10|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-11|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-12|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-13|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-14|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-15|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-16|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-17|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-18|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-19|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-20|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-21|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-22|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-23|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-24|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-25|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-26|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-27|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-28|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-29|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-04-30|477.0|0|24.5|0|4.885343968095713|0|501.5|0
0|2020-05-01|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-02|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-03|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-04|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-05|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-06|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-07|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-08|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-09|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-10|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-11|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-12|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-13|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-14|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-15|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-16|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-17|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-18|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-19|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-20|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-21|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-22|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-23|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-24|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-25|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-26|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-27|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-28|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-29|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-30|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-05-31|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2020-06-01|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-02|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-03|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-04|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-05|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-06|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-07|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-08|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-09|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-10|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-11|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-12|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-13|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-14|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-15|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-16|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-17|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-18|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-19|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-20|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-21|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-22|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-23|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-24|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-25|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-26|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-27|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-28|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-29|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-06-30|471.0|0|20.0|0|4.0733197556008145|0|491.0|0
0|2020-07-01|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-02|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-03|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-04|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-05|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-06|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-07|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-08|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-09|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-10|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-11|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-12|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-13|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-14|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-15|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-16|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-17|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-18|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-19|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-20|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-21|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-22|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-23|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-24|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-25|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-26|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-27|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-28|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-29|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-30|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-07-31|442.0|0|10.0|0|2.2123893805309733|0|452.0|0
0|2020-08-01|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-02|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-03|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-04|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-05|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-06|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-07|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-08|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-09|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-10|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-11|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-12|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-13|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-14|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-15|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-16|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-17|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-18|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-19|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-20|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-21|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-22|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-23|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-24|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-25|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-26|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-27|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-28|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-29|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-30|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-08-31|441.0|0|11.0|0|2.433628318584071|0|452.0|0
0|2020-09-01|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-02|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-03|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-04|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-05|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-06|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-07|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-08|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-09|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-10|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-11|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-12|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-13|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-14|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-15|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-16|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-17|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-18|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-19|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-20|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-21|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-22|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-23|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-24|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-25|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-26|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-27|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-28|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-29|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-09-30|442.0|0|9.0|0|1.9955654101995566|0|451.0|0
0|2020-10-01|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-02|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-03|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-04|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-05|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-06|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-07|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-08|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-09|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-10|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-11|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-12|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-13|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-14|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-15|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-16|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-17|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-18|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-19|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-20|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-21|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-22|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-23|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-24|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-25|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-26|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-27|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-28|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-29|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-30|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-10-31|451.0|0|8.0|0|1.7429193899782136|0|459.0|0
0|2020-11-01|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-02|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-03|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-04|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-05|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-06|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-07|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-08|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-09|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-10|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-11|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-12|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-13|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-14|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-15|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-16|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-17|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-18|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-19|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-20|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-21|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-22|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-23|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-24|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-25|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-26|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-27|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-28|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-29|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-11-30|462.0|0|6.0|0|1.2820512820512822|0|468.0|0
0|2020-12-01|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-02|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-03|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-04|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-05|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-06|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-07|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-08|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-09|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-10|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-11|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-12|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-13|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-14|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-15|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-16|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-17|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-18|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-19|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-20|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-21|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
0|2020-12-22|454.0|0|4.0|0|0.8733624454148472|0|458.0|0
