|dates|Holt_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Holt_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Holt_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Holt_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Holt_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Holt_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Holt_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Holt_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
