|dates|Crisp_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Crisp_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Crisp_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Crisp_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Crisp_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Crisp_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Crisp_Georgia_UnitedStates.TotalPopulation.data|Crisp_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|22372.0|0
