|dates|Schoolcraft_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Schoolcraft_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Schoolcraft_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Schoolcraft_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Schoolcraft_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Schoolcraft_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Schoolcraft_Michigan_UnitedStates.TotalPopulation.data|Schoolcraft_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8094.0|0
