|dates|GoldenValley_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|GoldenValley_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|GoldenValley_Montana_UnitedStates.NYT_ConfirmedDeaths.data|GoldenValley_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|GoldenValley_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|GoldenValley_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|GoldenValley_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|GoldenValley_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
