|dates|Cowley_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cowley_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cowley_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Cowley_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Cowley_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cowley_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cowley_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cowley_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
