|dates|Mono_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Mono_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Mono_California_UnitedStates.NYT_ConfirmedDeaths.data|Mono_California_UnitedStates.NYT_ConfirmedDeaths.missing|Mono_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Mono_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Mono_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Mono_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
