|dates|Coleman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Coleman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Coleman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Coleman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Coleman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Coleman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Coleman_Texas_UnitedStates.TotalPopulation.data|Coleman_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8175.0|0
