|dates|Florence_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Florence_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Florence_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Florence_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Florence_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Florence_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Florence_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Florence_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-21|64808.0|0|2023.5|0|3.027763853871303|0|66831.5|0
0|2020-02-22|64808.0|0|2023.5|0|3.027763853871303|0|66831.5|0
0|2020-02-23|64808.0|0|2023.5|0|3.027763853871303|0|66831.5|0
0|2020-02-24|64808.0|0|2023.5|0|3.027763853871303|0|66831.5|0
0|2020-02-25|64808.0|0|2023.5|0|3.027763853871303|0|66831.5|0
0|2020-02-26|64808.0|0|2023.5|0|3.027763853871303|0|66831.5|0
0|2020-02-27|64808.0|0|2023.5|0|3.027763853871303|0|66831.5|0
0|2020-02-28|64808.0|0|2023.5|0|3.027763853871303|0|66831.5|0
0|2020-02-29|64808.0|0|2023.5|0|3.027763853871303|0|66831.5|0
0|2020-03-01|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-02|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-03|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-04|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-05|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-06|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-07|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-08|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-09|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-10|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-11|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-12|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-13|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-14|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-15|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-16|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-17|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-18|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-19|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-20|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-21|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-22|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-23|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-24|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-25|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-26|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-27|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-28|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-29|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-30|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-03-31|64916.0|0|2127.0|0|3.172590725355369|0|67043.0|0
0|2020-04-01|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-02|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-03|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-04|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-05|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-06|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-07|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-08|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-09|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-10|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-11|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-12|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-13|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-14|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-15|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-16|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-17|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-18|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-19|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-20|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-21|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-22|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-23|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-24|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-25|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-26|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-27|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-28|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-29|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-04-30|59876.5|0|5353.0|0|8.206409676603377|0|65229.5|0
0|2020-05-01|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-02|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-03|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-04|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-05|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-06|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-07|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-08|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-09|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-10|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-11|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-12|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-13|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-14|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-15|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-16|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-17|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-18|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-19|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-20|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-21|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-22|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-23|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-24|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-25|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-26|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-27|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-28|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-29|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-30|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-05-31|60308.0|0|5868.0|0|8.867263056092844|0|66176.0|0
0|2020-06-01|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-02|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-03|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-04|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-05|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-06|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-07|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-08|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-09|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-10|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-11|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-12|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-13|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-14|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-15|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-16|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-17|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-18|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-19|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-20|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-21|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-22|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-23|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-24|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-25|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-26|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-27|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-28|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-29|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-06-30|63161.0|0|4707.0|0|6.935521895444097|0|67868.0|0
0|2020-07-01|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-02|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-03|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-04|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-05|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-06|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-07|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-08|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-09|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-10|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-11|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-12|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-13|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-14|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-15|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-16|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-17|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-18|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-19|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-20|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-21|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-22|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-23|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-24|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-25|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-26|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-27|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-28|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-29|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-30|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-07-31|63267.0|0|5024.0|0|7.3567527199777425|0|68291.0|0
0|2020-08-01|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-02|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-03|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-04|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-05|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-06|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-07|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-08|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-09|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-10|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-11|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-12|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-13|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-14|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-15|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-16|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-17|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-18|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-19|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-20|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-21|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-22|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-23|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-24|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-25|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-26|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-27|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-28|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-29|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-30|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-08-31|64569.0|0|3628.0|0|5.319882106251008|0|68197.0|0
0|2020-09-01|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-02|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-03|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-04|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-05|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-06|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-07|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-08|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-09|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-10|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-11|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-12|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-13|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-14|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-15|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-16|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-17|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-18|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-19|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-20|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-21|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-22|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-23|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-24|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-25|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-26|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-27|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-28|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-29|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-09-30|64767.0|0|3476.0|0|5.09356270972847|0|68243.0|0
0|2020-10-01|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-02|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-03|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-04|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-05|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-06|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-07|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-08|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-09|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-10|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-11|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-12|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-13|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-14|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-15|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-16|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-17|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-18|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-19|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-20|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-21|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-22|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-23|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-24|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-25|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-26|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-27|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-28|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-29|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-30|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-10-31|65415.0|0|3416.0|0|4.962880097630428|0|68831.0|0
0|2020-11-01|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-02|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-03|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-04|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-05|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-06|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-07|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-08|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-09|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-10|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-11|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-12|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-13|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-14|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-15|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-16|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-17|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-18|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-19|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-20|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-21|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-22|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-23|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-24|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-25|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-26|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-27|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-28|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
0|2020-11-29|63073.0|0|3582.0|0|5.373940439576926|0|66655.0|0
