|dates|OutofRI_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofRI_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofRI_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofRI_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofRI_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofRI_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofRI_RhodeIsland_UnitedStates.TotalPopulation.data|OutofRI_RhodeIsland_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
