|dates|Dickinson_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dickinson_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dickinson_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Dickinson_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Dickinson_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dickinson_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dickinson_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dickinson_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
