|dates|Stephens_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Stephens_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Stephens_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Stephens_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Stephens_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Stephens_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Stephens_Texas_UnitedStates.TotalPopulation.data|Stephens_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9366.0|0
