|dates|Starke_Indiana_UnitedStates.AveragePrecipitationTotal.data|Starke_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Starke_Indiana_UnitedStates.AveragePrecipitation.data|Starke_Indiana_UnitedStates.AveragePrecipitation.missing|Starke_Indiana_UnitedStates.AverageWindDirection.data|Starke_Indiana_UnitedStates.AverageWindDirection.missing|Starke_Indiana_UnitedStates.AverageWindSpeed.data|Starke_Indiana_UnitedStates.AverageWindSpeed.missing
0|2020-02-19|0.0|0|0.0|0|261.5625|0|7.677083333333333|0
0|2020-02-20|0.0|0|0.0|0|311.0416666666667|0|9.270833333333334|0
0|2020-02-21|0.0|0|0.0|0|227.1875|0|10.520833333333334|0
0|2020-02-22|0.0|0|0.0|0|207.8125|0|10.90625|0
0|2020-02-23|0.0|0|0.0|0|207.1875|0|10.229166666666666|0
0|2020-02-24|0.0|0|0.0|0|85.46875|0|4.9375|0
0|2020-02-25|0.0|0|0.0|0|45.520833333333336|0|11.78125|0
0|2020-02-26|0.0|0|0.0|0|262.5|0|14.895833333333334|0
0|2020-02-27|0.0|0|0.0|0|272.7083333333333|0|10.635416666666666|0
0|2020-02-28|0.0|0|0.0|0|266.0416666666667|0|8.375|0
0|2020-02-29|0.0|0|0.0|0|228.75|0|9.0625|0
0|2020-03-01|0.0|0|0.0|0|178.64583333333334|0|11.760416666666666|0
0|2020-03-02|0.0|0|0.0|0|225.72916666666666|0|8.104166666666666|0
0|2020-03-03|0.0|0|0.0|0|201.14583333333334|0|10.604166666666666|0
0|2020-03-04|0.0|0|0.0|0|203.64583333333334|0|6.104166666666667|0
0|2020-03-05|0.0|0|0.0|0|201.14583333333334|0|13.5|0
0|2020-03-06|0.0|0|0.0|0|302.6041666666667|0|19.03125|0
0|2020-03-07|0.0|0|0.0|0|139.79166666666666|0|7.3125|0
0|2020-03-08|0.0|0|0.0|0|188.22916666666666|0|14.979166666666666|0
0|2020-03-09|0.0|0|0.0|0|151.875|0|12.427083333333334|0
0|2020-03-10|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-03-11|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-03-12|0.0|0|0.0|0|109.47916666666667|0|6.854166666666667|0
0|2020-03-13|0.0|0|0.0|0|277.1875|0|13.822916666666666|0
0|2020-03-14|0.0|0|0.0|0|150.0|0|6.0625|0
0|2020-03-15|0.0|0|0.0|0|60.833333333333336|0|5.625|0
0|2020-03-16|0.0|0|0.0|0|121.14583333333333|0|3.9375|0
0|2020-03-17|0.0|0|0.0|0|232.39583333333334|0|7.598958333333333|0
0|2020-03-18|0.0|0|0.0|0|99.47916666666667|0|7.354166666666667|0
0|2020-03-19|0.0|0|0.0|0|135.52083333333334|0|11.854166666666666|0
0|2020-03-20|0.0|0|0.0|0|290.1041666666667|0|20.083333333333332|0
0|2020-03-21|0.0|0|0.0|0|87.1875|0|6.895833333333333|0
0|2020-03-22|0.0|0|0.0|0|86.25|0|7.03125|0
0|2020-03-23|0.0|0|0.0|0|136.04166666666666|0|2.5208333333333335|0
0|2020-03-24|0.0|0|0.0|0|54.375|0|4.489583333333333|0
0|2020-03-25|0.0|0|0.0|0|122.60416666666667|0|4.875|0
0|2020-03-26|0.0|0|0.0|0|147.08333333333334|0|6.989583333333333|0
0|2020-03-27|0.0|0|0.0|0|103.54166666666667|0|9.333333333333334|0
0|2020-03-28|0.0|0|0.0|0|121.14583333333333|0|10.3125|0
0|2020-03-29|0.0|0|0.0|0|238.54166666666666|0|21.635416666666668|0
0|2020-03-30|0.0|0|0.0|0|232.29166666666666|0|11.229166666666666|0
0|2020-03-31|0.0|0|0.0|0|232.8125|0|9.020833333333334|0
0|2020-04-01|0.0|0|0.0|0|319.2708333333333|0|7.104166666666667|0
0|2020-04-02|0.0|0|0.0|0|66.77083333333333|0|1.6666666666666667|0
0|2020-04-03|0.0|0|0.0|0|95.0|0|3.5833333333333335|0
0|2020-04-04|0.0|0|0.0|0|269.7916666666667|0|9.9375|0
0|2020-04-05|0.0|0|0.0|0|154.27083333333334|0|5.96875|0
0|2020-04-06|0.0|0|0.0|0|116.66666666666667|0|5.979166666666667|0
0|2020-04-07|0.0|0|0.0|0|194.79166666666666|0|10.416666666666666|0
0|2020-04-08|0.0|0|0.0|0|176.45833333333334|0|7.229166666666667|0
0|2020-04-09|0.0|0|0.0|0|295.4166666666667|0|14.635416666666666|0
0|2020-04-10|0.0|0|0.0|0|246.45833333333334|0|9.697916666666666|0
0|2020-04-11|0.0|0|0.0|0|144.47916666666666|0|8.072916666666666|0
0|2020-04-12|0.0|0|0.0|0|157.8125|0|9.65625|0
0|2020-04-13|0.0|0|0.0|0|275.1041666666667|0|15.40625|0
0|2020-04-14|0.0|0|0.0|0|256.4583333333333|0|11.34375|0
0|2020-04-15|0.0|0|0.0|0|168.64583333333334|0|5.833333333333333|0
0|2020-04-16|0.0|0|0.0|0|220.3125|0|6.864583333333333|0
0|2020-04-17|0.0|0|0.0|0|134.58333333333334|0|6.78125|0
0|2020-04-18|0.0|0|0.0|0|224.375|0|12.927083333333334|0
0|2020-04-19|0.0|0|0.0|0|211.66666666666666|0|12.520833333333334|0
0|2020-04-20|0.0|0|0.0|0|171.97916666666666|0|9.979166666666666|0
0|2020-04-21|0.0|0|0.0|0|273.125|0|14.395833333333334|0
0|2020-04-22|0.0|0|0.0|0|115.3125|0|8.0625|0
0|2020-04-23|0.0|0|0.0|0|104.27083333333333|0|4.21875|0
0|2020-04-24|0.0|0|0.0|0|221.66666666666666|0|5.75|0
0|2020-04-25|0.0|0|0.0|0|39.895833333333336|0|11.635416666666666|0
0|2020-04-26|0.0|0|0.0|0|252.60416666666666|0|13.65625|0
0|2020-04-27|0.0|0|0.0|0|140.83333333333334|0|7.854166666666667|0
0|2020-04-28|0.0|0|0.0|0|184.0625|0|9.1875|0
0|2020-04-29|0.0|0|0.0|0|225.10416666666666|0|11.645833333333334|0
0|2020-04-30|0.0|0|0.0|0|314.6875|0|17.5|0
0|2020-05-01|0.0|0|0.0|0|184.0625|0|4.177083333333333|0
0|2020-05-02|0.0|0|0.0|0|223.75|0|12.0625|0
0|2020-05-03|0.0|0|0.0|0|289.6875|0|8.208333333333334|0
0|2020-05-04|0.0|0|0.0|0|235.20833333333334|0|9.875|0
0|2020-05-05|0.0|0|0.0|0|58.020833333333336|0|9.302083333333334|0
0|2020-05-06|0.0|0|0.0|0|284.8958333333333|0|8.135416666666666|0
0|2020-05-07|0.0|0|0.0|0|247.60416666666666|0|10.3125|0
0|2020-05-08|0.0|0|0.0|0|269.4791666666667|0|14.458333333333334|0
0|2020-05-09|0.0|0|0.0|0|251.66666666666666|0|8.822916666666666|0
0|2020-05-10|0.0|0|0.0|0|255.10416666666666|0|15.385416666666666|0
0|2020-05-11|0.0|0|0.0|0|270.5208333333333|0|8.125|0
0|2020-05-12|0.0|0|0.0|0|210.72916666666666|0|7.020833333333333|0
0|2020-05-13|0.0|0|0.0|0|121.25|0|11.114583333333334|0
0|2020-05-14|0.0|0|0.0|0|182.1875|0|9.8125|0
0|2020-05-15|0.0|0|0.0|0|194.89583333333334|0|6.583333333333333|0
0|2020-05-16|0.0|0|0.0|0|56.666666666666664|0|7.0|0
0|2020-05-17|0.0|0|0.0|0|118.02083333333333|0|13.4375|0
0|2020-05-18|0.0|0|0.0|0|160.625|0|5.302083333333333|0
0|2020-05-19|0.0|0|0.0|0|70.52083333333333|0|12.708333333333334|0
0|2020-05-20|0.0|0|0.0|0|92.5|0|13.46875|0
0|2020-05-21|0.0|0|0.0|0|105.10416666666667|0|8.84375|0
0|2020-05-22|0.0|0|0.0|0|90.0|0|4.114583333333333|0
0|2020-05-23|0.0|0|0.0|0|111.5625|0|9.395833333333334|0
0|2020-05-24|0.0|0|0.0|0|180.41666666666666|0|6.166666666666667|0
0|2020-05-25|0.0|0|0.0|0|168.33333333333334|0|6.697916666666667|0
0|2020-05-26|0.0|0|0.0|0|130.83333333333334|0|7.291666666666667|0
0|2020-05-27|0.0|0|0.0|0|122.29166666666667|0|5.385416666666667|0
0|2020-05-28|0.0|0|0.0|0|178.22916666666666|0|6.78125|0
0|2020-05-29|0.0|0|0.0|0|242.8125|0|8.5|0
0|2020-05-30|0.0|0|0.0|0|239.58333333333334|0|8.260416666666666|0
0|2020-05-31|0.0|0|0.0|0|110.83333333333333|0|6.072916666666667|0
0|2020-06-01|0.0|0|0.0|0|147.60416666666666|0|8.625|0
0|2020-06-02|0.0|0|0.0|0|231.77083333333334|0|13.0|0
0|2020-06-03|0.0|0|0.0|0|182.5|0|6.96875|0
0|2020-06-04|0.0|0|0.0|0|162.8125|0|4.3125|0
0|2020-06-05|0.0|0|0.0|0|178.33333333333334|0|6.09375|0
0|2020-06-06|0.0|0|0.0|0|274.0104166666667|0|8.875|0
0|2020-06-07|0.0|0|0.0|0|113.125|0|5.791666666666667|0
0|2020-06-08|0.0|0|0.0|0|114.79166666666667|0|8.859375|0
0|2020-06-09|0.0|0|0.0|0|147.39583333333334|0|16.166666666666668|0
0|2020-06-10|0.0|0|0.0|0|216.77083333333334|0|19.28125|0
0|2020-06-11|0.0|0|0.0|0|263.4375|0|11.177083333333334|0
0|2020-06-12|0.0|0|0.0|0|205.9375|0|5.354166666666667|0
0|2020-06-13|0.0|0|0.0|0|84.58333333333333|0|8.104166666666666|0
0|2020-06-14|0.0|0|0.0|0|72.08333333333333|0|7.541666666666667|0
0|2020-06-15|0.0|0|0.0|0|89.58333333333333|0|4.479166666666667|0
0|2020-06-16|0.0|0|0.0|0|97.08333333333333|0|4.0|0
0|2020-06-17|0.0|0|0.0|0|64.375|0|3.46875|0
0|2020-06-18|0.0|0|0.0|0|66.77083333333333|0|2.5520833333333335|0
0|2020-06-19|0.0|0|0.0|0|93.125|0|2.8229166666666665|0
0|2020-06-20|0.0|0|0.0|0|164.16666666666666|0|7.604166666666667|0
0|2020-06-21|0.0|0|0.0|0|116.35416666666667|0|3.125|0
0|2020-06-22|0.0|0|0.0|0|158.22916666666666|0|6.9375|0
0|2020-06-23|0.0|0|0.0|0|252.91666666666666|0|7.40625|0
0|2020-06-24|0.0|0|0.0|0|162.23958333333334|0|4.494791666666667|0
0|2020-06-25|0.0|0|0.0|0|178.22916666666666|0|4.375|0
0|2020-06-26|0.0|0|0.0|0|205.0|0|7.572916666666667|0
0|2020-06-27|0.0|0|0.0|0|211.45833333333334|0|7.354166666666667|0
0|2020-06-28|0.0|0|0.0|0|73.75|0|2.28125|0
0|2020-06-29|0.0|0|0.0|0|126.77083333333333|0|4.5|0
0|2020-06-30|0.0|0|0.0|0|60.520833333333336|0|2.90625|0
0|2020-07-01|0.0|0|0.0|0|73.54166666666667|0|4.625|0
0|2020-07-02|0.0|0|0.0|0|104.16666666666667|0|3.5625|0
0|2020-07-03|0.0|0|0.0|0|175.72916666666666|0|3.8020833333333335|0
0|2020-07-04|0.0|0|0.0|0|78.85416666666667|0|2.3854166666666665|0
0|2020-07-05|0.0|0|0.0|0|93.22916666666667|0|2.4895833333333335|0
0|2020-07-06|0.0|0|0.0|0|69.79166666666667|0|1.5625|0
0|2020-07-07|0.0|0|0.0|0|89.89583333333333|0|2.3229166666666665|0
0|2020-07-08|0.0|0|0.0|0|97.08333333333333|0|2.8020833333333335|0
0|2020-07-09|0.0|0|0.0|0|147.91666666666666|0|4.697916666666667|0
0|2020-07-10|0.0|0|0.0|0|224.16666666666666|0|7.916666666666667|0
0|2020-07-11|0.0|0|0.0|0|213.64583333333334|0|5.15625|0
0|2020-07-12|0.0|0|0.0|0|207.1875|0|6.71875|0
0|2020-07-13|0.0|0|0.0|0|150.625|0|4.770833333333333|0
0|2020-07-14|0.0|0|0.0|0|82.8125|0|2.8645833333333335|0
0|2020-07-15|0.0|0|0.0|0|120.3125|0|4.989583333333333|0
0|2020-07-16|0.0|0|0.0|0|168.33333333333334|0|5.1875|0
0|2020-07-17|0.0|0|0.0|0|116.97916666666667|0|2.75|0
0|2020-07-18|0.0|0|0.0|0|170.625|0|7.5|0
0|2020-07-19|0.0|0|0.0|0|220.0|0|8.427083333333334|0
0|2020-07-20|0.0|0|0.0|0|151.875|0|3.6145833333333335|0
0|2020-07-21|0.0|0|0.0|0|78.95833333333333|0|3.1979166666666665|0
0|2020-07-22|0.0|0|0.0|0|204.47916666666666|0|5.0625|0
0|2020-07-23|0.0|0|0.0|0|209.375|0|4.026041666666667|0
0|2020-07-24|0.0|0|0.0|0|118.22916666666667|0|1.8541666666666667|0
0|2020-07-25|0.0|0|0.0|0|63.75|0|1.2708333333333333|0
0|2020-07-26|0.0|0|0.0|0|188.33333333333334|0|6.177083333333333|0
0|2020-07-27|0.0|0|0.0|0|214.16666666666666|0|4.541666666666667|0
0|2020-07-28|0.0|0|0.0|0|189.16666666666666|0|4.052083333333333|0
0|2020-07-29|0.0|0|0.0|0|206.04166666666666|0|5.614583333333333|0
0|2020-07-30|0.0|0|0.0|0|53.125|0|4.572916666666667|0
0|2020-07-31|0.0|0|0.0|0|118.85416666666667|0|6.114583333333333|0
0|2020-08-01|0.0|0|0.0|0|109.375|0|4.604166666666667|0
0|2020-08-02|0.0|0|0.0|0|244.89583333333334|0|5.833333333333333|0
0|2020-08-03|0.0|0|0.0|0|236.77083333333334|0|5.552083333333333|0
0|2020-08-04|0.0|0|0.0|0|227.70833333333334|0|7.354166666666667|0
0|2020-08-05|0.0|0|0.0|0|77.29166666666667|0|1.1041666666666667|0
0|2020-08-06|0.0|0|0.0|0|19.583333333333332|0|0.5625|0
0|2020-08-07|0.0|0|0.0|0|17.083333333333332|0|0.625|0
0|2020-08-08|0.0|0|0.0|0|111.5625|0|3.7916666666666665|0
0|2020-08-09|0.0|0|0.0|0|155.9375|0|5.635416666666667|0
0|2020-08-10|0.0|0|0.0|0|188.75|0|7.145833333333333|0
0|2020-08-11|0.0|0|0.0|0|224.58333333333334|0|4.604166666666667|0
0|2020-08-12|0.0|0|0.0|0|48.958333333333336|0|2.5833333333333335|0
0|2020-08-13|0.0|0|0.0|0|50.625|0|2.4375|0
0|2020-08-14|0.0|0|0.0|0|99.47916666666667|0|4.0|0
0|2020-08-15|0.0|0|0.0|0|112.29166666666667|0|2.2708333333333335|0
0|2020-08-16|0.0|0|0.0|0|239.16666666666666|0|5.614583333333333|0
0|2020-08-17|0.0|0|0.0|0|175.3125|0|2.8020833333333335|0
0|2020-08-18|0.0|0|0.0|0|131.5625|0|6.15625|0
0|2020-08-19|0.0|0|0.0|0|94.6875|0|3.8541666666666665|0
0|2020-08-20|0.0|0|0.0|0|76.04166666666667|0|1.2395833333333333|0
0|2020-08-21|0.0|0|0.0|0|85.20833333333333|0|1.4166666666666667|0
0|2020-08-22|0.0|0|0.0|0|107.91666666666667|0|2.1145833333333335|0
0|2020-08-23|0.0|0|0.0|0|139.58333333333334|0|3.8541666666666665|0
0|2020-08-24|0.0|0|0.0|0|208.4375|0|5.25|0
0|2020-08-25|0.0|0|0.0|0|161.66666666666666|0|4.958333333333333|0
0|2020-08-26|0.0|0|0.0|0|200.0|0|6.75|0
0|2020-08-27|0.0|0|0.0|0|234.375|0|8.104166666666666|0
0|2020-08-28|0.0|0|0.0|0|181.04166666666666|0|5.78125|0
0|2020-08-29|0.0|0|0.0|0|259.0625|0|7.260416666666667|0
0|2020-08-30|0.0|0|0.0|0|55.9375|0|2.5104166666666665|0
0|2020-08-31|0.0|0|0.0|0|114.27083333333333|0|4.052083333333333|0
0|2020-09-01|0.0|0|0.0|0|107.76041666666667|0|3.0364583333333335|0
0|2020-09-02|0.0|0|0.0|0|211.5625|0|5.052083333333333|0
0|2020-09-03|0.0|0|0.0|0|238.95833333333334|0|8.28125|0
0|2020-09-04|0.0|0|0.0|0|251.35416666666666|0|6.260416666666667|0
0|2020-09-05|0.0|0|0.0|0|170.41666666666666|0|8.135416666666666|0
0|2020-09-06|0.0|0|0.0|0|137.91666666666666|0|8.078125|0
0|2020-09-07|0.0|0|0.0|0|182.08333333333334|0|9.28125|0
0|2020-09-08|0.0|0|0.0|0|126.04166666666667|0|7.260416666666667|0
0|2020-09-09|0.0|0|0.0|0|130.10416666666666|0|4.9375|0
0|2020-09-10|0.0|0|0.0|0|60.9375|0|7.625|0
0|2020-09-11|0.0|0|0.0|0|90.0|0|7.15625|0
0|2020-09-12|0.0|0|0.0|0|171.14583333333334|0|6.4375|0
0|2020-09-13|0.0|0|0.0|0|194.58333333333334|0|5.166666666666667|0
0|2020-09-14|0.0|0|0.0|0|29.895833333333332|0|1.8541666666666667|0
0|2020-09-15|0.0|0|0.0|0|129.47916666666666|0|4.052083333333333|0
0|2020-09-16|0.0|0|0.0|0|190.83333333333334|0|5.083333333333333|0
0|2020-09-17|0.0|0|0.0|0|112.70833333333333|0|8.208333333333334|0
0|2020-09-18|0.0|0|0.0|0|61.770833333333336|0|8.364583333333334|0
0|2020-09-19|0.0|0|0.0|0|75.10416666666667|0|1.96875|0
0|2020-09-20|0.0|0|0.0|0|81.25|0|4.65625|0
0|2020-09-21|0.0|0|0.0|0|113.95833333333333|0|5.197916666666667|0
0|2020-09-22|0.0|0|0.0|0|117.39583333333333|0|2.4583333333333335|0
0|2020-09-23|0.0|0|0.0|0|147.91666666666666|0|3.21875|0
0|2020-09-24|0.0|0|0.0|0|168.64583333333334|0|4.25|0
0|2020-09-25|0.0|0|0.0|0|100.10416666666667|0|3.8958333333333335|0
0|2020-09-26|0.0|0|0.0|0|190.20833333333334|0|10.21875|0
0|2020-09-27|0.0|0|0.0|0|213.33333333333334|0|8.59375|0
0|2020-09-28|0.0|0|0.0|0|247.08333333333334|0|6.270833333333333|0
0|2020-09-29|0.0|0|0.0|0|228.07291666666666|0|5.25|0
0|2020-09-30|0.0|0|0.0|0|243.85416666666666|0|11.208333333333334|0
0|2020-10-01|0.0|0|0.0|0|222.60416666666666|0|7.28125|0
0|2020-10-02|0.0|0|0.0|0|129.79166666666666|0|3.8125|0
0|2020-10-03|0.0|0|0.0|0|85.83333333333333|0|2.4479166666666665|0
0|2020-10-04|0.0|0|0.0|0|220.20833333333334|0|5.479166666666667|0
0|2020-10-05|0.0|0|0.0|0|139.63541666666666|0|5.21875|0
0|2020-10-06|0.0|0|0.0|0|223.64583333333334|0|8.739583333333334|0
0|2020-10-07|0.0|0|0.0|0|203.75|0|6.947916666666667|0
0|2020-10-08|0.0|0|0.0|0|60.9375|0|2.5|0
0|2020-10-09|0.0|0|0.0|0|161.82291666666666|0|8.515625|0
0|2020-10-10|0.0|0|0.0|0|189.0625|0|8.3125|0
0|2020-10-11|0.0|0|0.0|0|89.79166666666667|0|6.916666666666667|0
0|2020-10-12|0.0|0|0.0|0|198.22916666666666|0|8.895833333333334|0
0|2020-10-13|0.0|0|0.0|0|200.83333333333334|0|7.458333333333333|0
0|2020-10-14|0.0|0|0.0|0|153.75|0|9.619791666666666|0
0|2020-10-15|0.0|0|0.0|0|268.5416666666667|0|9.270833333333334|0
0|2020-10-16|0.0|0|0.0|0|222.08333333333334|0|7.635416666666667|0
0|2020-10-17|0.0|0|0.0|0|187.60416666666666|0|12.197916666666666|0
0|2020-10-18|0.0|0|0.0|0|211.97916666666666|0|8.3125|0
0|2020-10-19|0.0|0|0.0|0|55.104166666666664|0|4.75|0
0|2020-10-20|0.0|0|0.0|0|93.02083333333333|0|8.1875|0
0|2020-10-21|0.0|0|0.0|0|181.14583333333334|0|7.729166666666667|0
0|2020-10-22|0.0|0|0.0|0|142.29166666666666|0|8.59375|0
0|2020-10-23|0.0|0|0.0|0|263.9583333333333|0|11.739583333333334|0
0|2020-10-24|0.0|0|0.0|0|142.39583333333334|0|6.697916666666667|0
0|2020-10-25|0.0|0|0.0|0|46.354166666666664|0|8.145833333333334|0
0|2020-10-26|0.0|0|0.0|0|253.95833333333334|0|6.114583333333333|0
0|2020-10-27|0.0|0|0.0|0|117.03125|0|1.984375|0
0|2020-10-28|0.0|0|0.0|0|192.39583333333334|0|4.614583333333333|0
0|2020-10-29|0.0|0|0.0|0|72.23958333333333|0|4.354166666666667|0
0|2020-10-30|0.0|0|0.0|0|249.47916666666666|0|6.802083333333333|0
0|2020-10-31|0.0|0|0.0|0|142.5|0|10.53125|0
0|2020-11-01|0.0|0|0.0|0|289.4791666666667|0|15.401041666666666|0
0|2020-11-02|0.0|0|0.0|0|239.79166666666666|0|11.03125|0
0|2020-11-03|0.0|0|0.0|0|209.16666666666666|0|9.0625|0
0|2020-11-04|0.0|0|0.0|0|203.75|0|13.75|0
0|2020-11-05|0.0|0|0.0|0|213.22916666666666|0|10.427083333333334|0
0|2020-11-06|0.0|0|0.0|0|193.85416666666666|0|7.84375|0
0|2020-11-07|0.0|0|0.0|0|184.0625|0|7.875|0
0|2020-11-08|0.0|0|0.0|0|170.0|0|7.0|0
0|2020-11-09|0.0|0|0.0|0|184.32291666666666|0|10.28125|0
0|2020-11-10|0.0|0|0.0|0|198.125|0|17.822916666666668|0
0|2020-11-11|0.0|0|0.0|0|192.91666666666666|0|7.65625|0
0|2020-11-12|0.0|0|0.0|0|72.29166666666667|0|3.2604166666666665|0
0|2020-11-13|0.0|0|0.0|0|171.45833333333334|0|5.96875|0
0|2020-11-14|0.0|0|0.0|0|127.70833333333333|0|12.3125|0
0|2020-11-15|0.0|0|0.0|0|242.29166666666666|0|22.677083333333332|0
0|2020-11-16|0.0|0|0.0|0|247.08333333333334|0|12.385416666666666|0
0|2020-11-17|0.0|0|0.0|0|276.25|0|12.625|0
0|2020-11-18|0.0|0|0.0|0|175.3125|0|11.958333333333334|0
0|2020-11-19|0.0|0|0.0|0|209.0625|0|21.40625|0
0|2020-11-20|0.0|0|0.0|0|189.27083333333334|0|11.0|0
0|2020-11-21|0.0|0|0.0|0|47.604166666666664|0|4.958333333333333|0
0|2020-11-22|0.0|0|0.0|0|145.52083333333334|0|6.979166666666667|0
0|2020-11-23|0.0|0|0.0|0|194.27083333333334|0|5.166666666666667|0
0|2020-11-24|0.0|0|0.0|0|140.20833333333334|0|9.197916666666666|0
0|2020-11-25|0.0|0|0.0|0|168.85416666666666|0|6.729166666666667|0
0|2020-11-26|0.0|0|0.0|0|242.91666666666666|0|8.916666666666666|0
0|2020-11-27|0.0|0|0.0|0|235.20833333333334|0|7.072916666666667|0
0|2020-11-28|0.0|0|0.0|0|230.625|0|8.9375|0
0|2020-11-29|0.0|0|0.0|0|238.22916666666666|0|9.020833333333334|0
0|2020-11-30|0.0|0|0.0|0|336.3541666666667|0|18.114583333333332|0
0|2020-12-01|0.0|0|0.0|0|288.3333333333333|0|13.197916666666666|0
0|2020-12-02|0.0|0|0.0|0|249.375|0|6.947916666666667|0
0|2020-12-03|0.0|0|0.0|0|226.77083333333334|0|8.46875|0
0|2020-12-04|0.0|0|0.0|0|260.7291666666667|0|8.645833333333334|0
0|2020-12-05|0.0|0|0.0|0|90.3125|0|4.65625|0
0|2020-12-06|0.0|0|0.0|0|44.0625|0|1.0416666666666667|0
0|2020-12-07|0.0|0|0.0|0|82.08333333333333|0|2.078125|0
0|2020-12-08|0.0|0|0.0|0|210.67708333333334|0|8.942708333333334|0
0|2020-12-09|0.0|0|0.0|0|179.47916666666666|0|6.427083333333333|0
0|2020-12-10|0.0|0|0.0|0|127.1875|0|5.833333333333333|0
0|2020-12-11|0.0|0|0.0|0|100.41666666666667|0|4.9375|0
0|2020-12-12|0.0|0|0.0|0|243.33333333333334|0|13.28125|0
0|2020-12-13|0.0|0|0.0|0|255.98958333333334|0|6.942708333333333|0
0|2020-12-14|0.0|0|0.0|0|246.5625|0|8.114583333333334|0
