|dates|Walker_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Walker_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Walker_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Walker_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Walker_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Walker_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Walker_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Walker_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
