|dates|Wharton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wharton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wharton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wharton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wharton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wharton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wharton_Texas_UnitedStates.TotalPopulation.data|Wharton_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|41556.0|0
