|dates|Yakutat_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Yakutat_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Yakutat_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Yakutat_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Yakutat_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Yakutat_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Yakutat_Alaska_UnitedStates.TotalPopulation.data|Yakutat_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|579.0|0
