|dates|Montgomery_Indiana_UnitedStates.BLS_EmployedPopulation.data|Montgomery_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Montgomery_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Montgomery_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Montgomery_Indiana_UnitedStates.BLS_UnemploymentRate.data|Montgomery_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Montgomery_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Montgomery_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-02|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-03|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-04|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-05|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-06|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-07|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-08|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-09|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-10|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-11|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-12|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-13|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-14|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-15|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-16|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-17|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-18|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-19|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-20|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-21|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-22|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-23|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-24|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-25|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-26|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-27|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-28|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-29|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-30|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-01-31|18093.0|0|608.5|0|3.2537496992219874|0|18701.5|0
0|2020-02-01|18121.5|0|555.0|0|2.971648863545097|0|18676.5|0
0|2020-02-02|18121.5|0|555.0|0|2.971648863545097|0|18676.5|0
0|2020-02-03|18121.5|0|555.0|0|2.971648863545097|0|18676.5|0
0|2020-02-04|18121.5|0|555.0|0|2.971648863545097|0|18676.5|0
0|2020-02-05|18121.5|0|555.0|0|2.971648863545097|0|18676.5|0
0|2020-02-06|18121.5|0|555.0|0|2.971648863545097|0|18676.5|0
0|2020-02-07|18121.5|0|555.0|0|2.971648863545097|0|18676.5|0
0|2020-02-08|18121.5|0|555.0|0|2.971648863545097|0|18676.5|0
0|2020-02-09|18121.5|0|555.0|0|2.971648863545097|0|18676.5|0
0|2020-02-10|18121.5|0|555.0|0|2.971648863545097|0|18676.5|0
0|2020-02-11|18121.5|0|555.0|0|2.971648863545097|0|18676.5|0
0|2020-02-12|18121.5|0|555.0|0|2.971648863545097|0|18676.5|0
0|2020-02-13|18121.5|0|555.0|0|2.971648863545097|0|18676.5|0
0|2020-02-14|18121.5|0|555.0|0|2.971648863545097|0|18676.5|0
