|dates|NorthSlope_Alaska_UnitedStates.MaleAndFemale_AtLeast65_Population.data|NorthSlope_Alaska_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|NorthSlope_Alaska_UnitedStates.Male_Total_Population.data|NorthSlope_Alaska_UnitedStates.Male_Total_Population.missing|NorthSlope_Alaska_UnitedStates.Female_Total_Population.data|NorthSlope_Alaska_UnitedStates.Female_Total_Population.missing|NorthSlope_Alaska_UnitedStates.MaleAndFemale_Under18_Population.data|NorthSlope_Alaska_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-04-23|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-04-24|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-04-25|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-04-26|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-04-27|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-04-28|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-04-29|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-04-30|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-01|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-02|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-03|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-04|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-05|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-06|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-07|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-08|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-09|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-10|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-11|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-12|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-13|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-14|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-15|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-16|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-17|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-18|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-19|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-20|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-21|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-22|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-23|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-24|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-25|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-26|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-27|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-28|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-29|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-30|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-05-31|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-01|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-02|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-03|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-04|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-05|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-06|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-07|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-08|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-09|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-10|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-11|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-12|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-13|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-14|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-15|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-16|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-17|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-18|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-19|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-20|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-21|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-22|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-23|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-24|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-25|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-26|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-27|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-28|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-29|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-06-30|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-01|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-02|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-03|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-04|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-05|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-06|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-07|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-08|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-09|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-10|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-11|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-12|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-13|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-14|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-15|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-16|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-17|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-18|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-19|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-20|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-21|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-22|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-23|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-24|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-25|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-26|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-27|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-28|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-29|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-30|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-07-31|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-01|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-02|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-03|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-04|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-05|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-06|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-07|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-08|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-09|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-10|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-11|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-12|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-13|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-14|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-15|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-16|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-17|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-18|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-19|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-20|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-21|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-22|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-23|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-24|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-25|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-26|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-27|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-28|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-29|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-30|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-08-31|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-01|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-02|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-03|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-04|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-05|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-06|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-07|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-08|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-09|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-10|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-11|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-12|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-13|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-14|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-15|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-16|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-17|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-18|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-19|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-20|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-21|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-22|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-23|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-24|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-25|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-26|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-27|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-28|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-29|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-09-30|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-01|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-02|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-03|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-04|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-05|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-06|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-07|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-08|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-09|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-10|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-11|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-12|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-13|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-14|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-15|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-16|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-17|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-18|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-19|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-20|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-21|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-22|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-23|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-24|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-25|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-26|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-27|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-28|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-29|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-30|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-10-31|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-01|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-02|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-03|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-04|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-05|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-06|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-07|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-08|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-09|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-10|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-11|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-12|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-13|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-14|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-15|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-16|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-17|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-18|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-19|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-20|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-21|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-22|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-23|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-24|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-25|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-26|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-27|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-28|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-29|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-11-30|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-01|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-02|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-03|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-04|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-05|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-06|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-07|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-08|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-09|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-10|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-11|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-12|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-13|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-14|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-15|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-16|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-17|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-18|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-19|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-20|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-21|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-22|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-23|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-24|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-25|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-26|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-27|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-28|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-29|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-30|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2020-12-31|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2021-01-01|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2021-01-02|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2021-01-03|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2021-01-04|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2021-01-05|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2021-01-06|673.0|0|6145.0|0|3727.0|0|2613.0|0
0|2021-01-07|673.0|0|6145.0|0|3727.0|0|2613.0|0
