|dates|Mercer_WestVirginia_UnitedStates.BLS_EmployedPopulation.data|Mercer_WestVirginia_UnitedStates.BLS_EmployedPopulation.missing|Mercer_WestVirginia_UnitedStates.BLS_UnemployedPopulation.data|Mercer_WestVirginia_UnitedStates.BLS_UnemployedPopulation.missing|Mercer_WestVirginia_UnitedStates.BLS_UnemploymentRate.data|Mercer_WestVirginia_UnitedStates.BLS_UnemploymentRate.missing|Mercer_WestVirginia_UnitedStates.BLS_LaborForcePopulation.data|Mercer_WestVirginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-02|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-03|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-04|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-05|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-06|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-07|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-08|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-09|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-10|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-11|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-12|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-13|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-14|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-15|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-16|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-17|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-18|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-19|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-20|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-21|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-22|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-23|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-24|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-25|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-26|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-27|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-28|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-29|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-30|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-01-31|19797.0|0|1206.5|0|5.744280715118909|0|21003.5|0
0|2020-02-01|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-02|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-03|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-04|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-05|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-06|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-07|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-08|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-09|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-10|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-11|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-12|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-13|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-14|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-15|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-16|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-17|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-18|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-19|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-20|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-21|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-22|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-23|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-24|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-25|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-26|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-27|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-28|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-02-29|20030.5|0|1232.0|0|5.794238683127572|0|21262.5|0
0|2020-03-01|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-02|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-03|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-04|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-05|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-06|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-07|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-08|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-09|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-10|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-11|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-12|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-13|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-14|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-15|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-16|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-17|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-18|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-19|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-20|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-21|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-22|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-23|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-24|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-25|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-26|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-27|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-28|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-29|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-30|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-03-31|19968.5|0|1445.5|0|6.750256841318763|0|21414.0|0
0|2020-04-01|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-02|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-03|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-04|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-05|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-06|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-07|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-08|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-09|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-10|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-11|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-12|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-13|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-14|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-15|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-16|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-17|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-18|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-19|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-20|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-21|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-22|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-23|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-24|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-25|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-26|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-27|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-28|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-29|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-04-30|17414.0|0|3436.5|0|16.481619145823842|0|20850.5|0
0|2020-05-01|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-02|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-03|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-04|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-05|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-06|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-07|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-08|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-09|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-10|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-11|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-12|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-13|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-14|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-15|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-16|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-17|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-18|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-19|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-20|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-21|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-22|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-23|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-24|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-25|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-26|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-27|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-28|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-29|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-30|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-05-31|18362.0|0|2699.0|0|12.815155975499739|0|21061.0|0
0|2020-06-01|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-02|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-03|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-04|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-05|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-06|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-07|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-08|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-09|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-10|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-11|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-12|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-13|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-14|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-15|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-16|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-17|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-18|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-19|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-20|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-21|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-22|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-23|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-24|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-25|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-26|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
0|2020-06-27|18935.0|0|2389.0|0|11.203338960795348|0|21324.0|0
