|dates|Marion_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Marion_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Marion_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Marion_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Marion_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Marion_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Marion_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Marion_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
