|dates|Emmet_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Emmet_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Emmet_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Emmet_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Emmet_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Emmet_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Emmet_Michigan_UnitedStates.TotalPopulation.data|Emmet_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|33415.0|0
