|dates|Montgomery_Indiana_UnitedStates.AveragePrecipitationTotal.data|Montgomery_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Montgomery_Indiana_UnitedStates.AveragePrecipitation.data|Montgomery_Indiana_UnitedStates.AveragePrecipitation.missing|Montgomery_Indiana_UnitedStates.AverageWindDirection.data|Montgomery_Indiana_UnitedStates.AverageWindDirection.missing|Montgomery_Indiana_UnitedStates.AverageWindSpeed.data|Montgomery_Indiana_UnitedStates.AverageWindSpeed.missing
0|2020-01-22|0.0|0|0.0|0|183.33333333333334|0|7.010416666666667|0
0|2020-01-23|0.0|0|0.0|0|158.33333333333334|0|7.09375|0
0|2020-01-24|0.0|0|0.0|0|177.29166666666666|0|7.072916666666667|0
0|2020-01-25|0.0|0|0.0|0|253.22916666666666|0|13.979166666666666|0
0|2020-01-26|0.0|0|0.0|0|265.0|0|10.802083333333334|0
0|2020-01-27|0.0|0|0.0|0|319.7395833333333|0|7.020833333333333|0
0|2020-01-28|0.0|0|0.0|0|233.22916666666666|0|5.489583333333333|0
0|2020-01-29|0.0|0|0.0|0|67.91666666666667|0|4.4375|0
0|2020-01-30|0.0|0|0.0|0|88.125|0|4.052083333333333|0
0|2020-01-31|0.0|0|0.0|0|106.45833333333333|0|4.09375|0
0|2020-02-01|0.0|0|0.0|0|201.35416666666666|0|9.291666666666666|0
0|2020-02-02|0.0|0|0.0|0|254.0625|0|15.697916666666666|0
0|2020-02-03|0.0|0|0.0|0|169.27083333333334|0|6.71875|0
0|2020-02-04|0.0|0|0.0|0|107.60416666666667|0|12.375|0
0|2020-02-05|0.0|0|0.0019791666666666673|0|67.1875|0|13.114583333333334|0
0|2020-02-06|0.0014583333333333334|0|0.0|0|76.04166666666667|0|8.583333333333334|0
0|2020-02-07|0.0|0|0.0|0|298.6458333333333|0|7.8125|0
0|2020-02-08|0.0|0|0.0|0|231.14583333333334|0|6.666666666666667|0
0|2020-02-09|0.0|0|0.00854166666666667|0|175.46875|0|9.505208333333334|0
0|2020-02-10|0.007916666666666667|0|0.001666666666666667|0|182.8125|0|6.322916666666667|0
0|2020-02-11|0.0|0|0.0|0|294.5833333333333|0|8.166666666666666|0
0|2020-02-12|0.0|0|0.002291666666666667|0|94.58333333333333|0|4.854166666666667|0
0|2020-02-13|0.001875|0|0.00020833333333333335|0|259.7916666666667|0|13.520833333333334|0
0|2020-02-14|0.0|0|0.0|0|194.11458333333334|0|5.479166666666667|0
0|2020-02-15|0.0|0|0.0|0|202.55208333333334|0|10.0625|0
0|2020-02-16|0.0|0|0.0|0|153.125|0|3.8020833333333335|0
0|2020-02-17|0.0|0|0.0048958333333333345|0|125.625|0|9.90625|0
0|2020-02-18|0.00375|0|0.0004166666666666667|0|297.8125|0|12.46875|0
0|2020-02-19|0.0|0|0.0|0|223.95833333333334|0|6.822916666666667|0
0|2020-02-20|0.0|0|0.0|0|116.25|0|9.270833333333334|0
0|2020-02-21|0.0|0|0.0|0|255.625|0|7.364583333333333|0
0|2020-02-22|0.0|0|0.0|0|223.4375|0|10.104166666666666|0
0|2020-02-23|0.0|0|0.0|0|217.70833333333334|0|7.770833333333333|0
0|2020-02-24|0.0|0|0.00125|0|141.66666666666666|0|7.15625|0
0|2020-02-25|0.0010416666666666667|0|0.0030208333333333333|0|50.3125|0|12.770833333333334|0
0|2020-02-26|0.001875|0|0.0|0|193.02083333333334|0|13.40625|0
0|2020-02-27|0.0|0|0.0|0|288.4375|0|12.739583333333334|0
0|2020-02-28|0.0|0|0.0|0|302.2916666666667|0|9.864583333333334|0
0|2020-02-29|0.0|0|0.0|0|253.02083333333334|0|7.302083333333333|0
0|2020-03-01|0.0|0|0.0|0|189.27083333333334|0|9.333333333333334|0
0|2020-03-02|0.004791666666666667|0|0.006979166666666668|0|226.66666666666666|0|9.885416666666666|0
0|2020-03-03|0.0|0|0.0|0|249.58333333333334|0|11.364583333333334|0
0|2020-03-04|0.0|0|0.0|0|236.875|0|8.572916666666666|0
0|2020-03-05|0.0|0|0.0|0|199.58333333333334|0|11.03125|0
0|2020-03-06|0.0|0|0.0|0|288.4375|0|17.0|0
0|2020-03-07|0.0|0|0.0|0|168.85416666666666|0|4.552083333333333|0
0|2020-03-08|0.0|0|0.0|0|197.1875|0|9.833333333333334|0
0|2020-03-09|0.0|0|0.0017708333333333332|0|208.64583333333334|0|13.354166666666666|0
0|2020-03-10|0.0075|0|0.007604166666666669|0|253.85416666666666|0|11.28125|0
0|2020-03-11|0.00020833333333333335|0|0.0|0|154.89583333333334|0|3.90625|0
0|2020-03-12|0.0|0|0.01135416666666667|0|139.47916666666666|0|6.21875|0
0|2020-03-13|0.008541666666666666|0|0.0|0|291.7708333333333|0|15.90625|0
0|2020-03-14|0.0|0|0.0018750000000000001|0|82.91666666666667|0|8.447916666666666|0
0|2020-03-15|0.00125|0|0.0|0|69.6875|0|8.604166666666666|0
0|2020-03-16|0.0|0|0.0|0|123.54166666666667|0|4.192708333333333|0
0|2020-03-17|0.0|0|0.0|0|231.35416666666666|0|7.125|0
0|2020-03-18|0.0|0|0.007916666666666667|0|111.25|0|8.322916666666666|0
0|2020-03-19|0.006458333333333333|0|0.014583333333333339|0|140.20833333333334|0|10.354166666666666|0
0|2020-03-20|0.009166666666666667|0|0.0003125|0|235.72916666666666|0|18.46875|0
0|2020-03-21|0.0|0|0.0|0|61.875|0|8.458333333333334|0
0|2020-03-22|0.0|0|0.0025|0|107.8125|0|9.291666666666666|0
0|2020-03-23|0.0016666666666666668|0|0.0|0|228.54166666666666|0|4.3125|0
0|2020-03-24|0.0|0|0.0004166666666666667|0|93.33333333333333|0|8.229166666666666|0
0|2020-03-25|0.00020833333333333335|0|0.0|0|127.70833333333333|0|4.885416666666667|0
0|2020-03-26|0.0|0|0.0008333333333333334|0|143.22916666666666|0|7.333333333333333|0
0|2020-03-27|0.000625|0|0.004791666666666667|0|97.70833333333333|0|11.958333333333334|0
0|2020-03-28|0.0031249999999999997|0|0.0027083333333333334|0|166.77083333333334|0|9.604166666666666|0
0|2020-03-29|0.0022916666666666667|0|0.0|0|249.47916666666666|0|24.0|0
0|2020-03-30|0.0|0|0.0|0|251.875|0|16.03125|0
0|2020-03-31|0.0|0|0.0|0|133.85416666666666|0|7.65625|0
0|2020-04-01|0.0|0|0.0|0|266.25|0|5.875|0
0|2020-04-02|0.0|0|0.0|0|33.125|0|1.8854166666666667|0
0|2020-04-03|0.0|0|0.0|0|123.125|0|4.416666666666667|0
0|2020-04-04|0.0|0|0.0|0|203.64583333333334|0|7.9375|0
0|2020-04-05|0.0|0|0.0|0|78.85416666666667|0|6.708333333333333|0
0|2020-04-06|0.0|0|0.0|0|155.0|0|5.302083333333333|0
0|2020-04-07|0.0|0|0.0|0|229.27083333333334|0|12.385416666666666|0
0|2020-04-08|0.0|0|0.0|0|194.01041666666666|0|6.963541666666667|0
0|2020-04-09|0.0|0|0.0|0|303.6458333333333|0|19.854166666666668|0
0|2020-04-10|0.0|0|0.0|0|298.8541666666667|0|13.708333333333334|0
0|2020-04-11|0.0|0|0.0004166666666666667|0|189.6875|0|8.90625|0
0|2020-04-12|0.000625|0|0.0021875|0|180.625|0|10.635416666666666|0
0|2020-04-13|0.0016666666666666668|0|0.000625|0|286.0416666666667|0|19.354166666666668|0
0|2020-04-14|0.0|0|0.0|0|286.7708333333333|0|11.96875|0
0|2020-04-15|0.0|0|0.0|0|261.25|0|11.979166666666666|0
0|2020-04-16|0.0|0|0.0|0|271.25|0|9.0|0
0|2020-04-17|0.0004166666666666667|0|0.0011458333333333336|0|221.5625|0|11.177083333333334|0
0|2020-04-18|0.0004166666666666667|0|0.0|0|250.20833333333334|0|9.875|0
0|2020-04-19|0.0|0|0.0|0|179.375|0|8.645833333333334|0
0|2020-04-20|0.0|0|0.0|0|182.8125|0|9.645833333333334|0
0|2020-04-21|0.0|0|0.0|0|296.4583333333333|0|15.552083333333334|0
0|2020-04-22|0.0|0|0.0|0|184.47916666666666|0|8.09375|0
0|2020-04-23|0.0004166666666666667|0|0.008541666666666671|0|125.83333333333333|0|6.666666666666667|0
0|2020-04-24|0.005625000000000001|0|0.0|0|138.75|0|4.5|0
0|2020-04-25|0.0|0|0.007916666666666669|0|91.97916666666667|0|11.614583333333334|0
0|2020-04-26|0.011250000000000001|0|0.008645833333333337|0|197.91666666666666|0|15.729166666666666|0
0|2020-04-27|0.0|0|0.0|0|161.5625|0|7.333333333333333|0
0|2020-04-28|0.0|0|0.0043749999999999995|0|201.45833333333334|0|11.614583333333334|0
0|2020-04-29|0.004583333333333333|0|0.006666666666666668|0|230.0|0|13.979166666666666|0
0|2020-04-30|0.004791666666666667|0|0.0017708333333333328|0|318.2291666666667|0|15.125|0
0|2020-05-01|0.0|0|0.0|0|214.58333333333334|0|4.8125|0
0|2020-05-02|0.0|0|0.0|0|227.39583333333334|0|11.666666666666666|0
0|2020-05-03|0.006666666666666667|0|0.010729166666666666|0|259.5833333333333|0|6.541666666666667|0
0|2020-05-04|0.0|0|0.0|0|136.97916666666666|0|8.177083333333334|0
0|2020-05-05|0.0|0|0.0|0|76.14583333333333|0|12.5625|0
0|2020-05-06|0.0|0|0.0|0|293.75|0|9.84375|0
0|2020-05-07|0.0|0|0.0|0|273.6458333333333|0|13.395833333333334|0
0|2020-05-08|0.00020833333333333335|0|0.0004166666666666667|0|242.70833333333334|0|13.875|0
0|2020-05-09|0.00020833333333333335|0|0.0|0|234.47916666666666|0|7.791666666666667|0
0|2020-05-10|0.0|0|0.0004166666666666667|0|255.9375|0|16.989583333333332|0
0|2020-05-11|0.00020833333333333335|0|0.0|0|272.9166666666667|0|8.135416666666666|0
0|2020-05-12|0.0|0|0.0|0|220.41666666666666|0|7.395833333333333|0
0|2020-05-13|0.0|0|0.0|0|137.70833333333334|0|11.385416666666666|0
0|2020-05-14|0.0|0|0.0031250000000000006|0|200.83333333333334|0|12.302083333333334|0
0|2020-05-15|0.0027083333333333334|0|0.005520833333333333|0|227.91666666666666|0|8.479166666666666|0
0|2020-05-16|0.00375|0|0.0|0|73.125|0|8.09375|0
0|2020-05-17|0.01875|0|0.03770833333333331|0|144.16666666666666|0|12.239583333333334|0
0|2020-05-18|0.025208333333333333|0|0.038333333333333296|0|153.75|0|4.489583333333333|0
0|2020-05-19|0.009375|0|0.007291666666666669|0|82.39583333333333|0|10.614583333333334|0
0|2020-05-20|0.005|0|0.0009375|0|101.14583333333333|0|15.166666666666666|0
0|2020-05-21|0.0|0|0.0|0|113.75|0|8.927083333333334|0
0|2020-05-22|0.0|0|0.0|0|72.60416666666667|0|2.7395833333333335|0
0|2020-05-23|0.0|0|0.01375|0|148.75|0|10.364583333333334|0
0|2020-05-24|0.009791666666666666|0|0.018229166666666668|0|207.08333333333334|0|8.802083333333334|0
0|2020-05-25|0.011874999999999998|0|0.0|0|161.66666666666666|0|6.770833333333333|0
0|2020-05-26|0.0|0|0.0|0|173.95833333333334|0|7.489583333333333|0
0|2020-05-27|0.0|0|0.0003125|0|147.55208333333334|0|7.822916666666667|0
0|2020-05-28|0.0027083333333333334|0|0.02354166666666667|0|191.97916666666666|0|7.666666666666667|0
0|2020-05-29|0.012499999999999999|0|0.0|0|285.1041666666667|0|8.729166666666666|0
0|2020-05-30|0.0|0|0.0|0|186.45833333333334|0|6.875|0
0|2020-05-31|0.0|0|0.0|0|66.875|0|5.4375|0
0|2020-06-01|0.0|0|0.0|0|170.52083333333334|0|7.114583333333333|0
0|2020-06-02|0.0|0|0.0|0|242.1875|0|15.229166666666666|0
0|2020-06-03|0.0|0|0.0|0|226.77083333333334|0|9.802083333333334|0
0|2020-06-04|0.0033333333333333335|0|0.005104166666666669|0|202.91666666666666|0|6.40625|0
0|2020-06-05|0.0|0|0.0|0|213.64583333333334|0|6.416666666666667|0
0|2020-06-06|0.0|0|0.0|0|177.34375|0|8.291666666666666|0
0|2020-06-07|0.0|0|0.0|0|94.0625|0|9.197916666666666|0
0|2020-06-08|0.0|0|0.0|0|128.07291666666666|0|11.302083333333334|0
0|2020-06-09|0.0|0|0.0|0|162.1875|0|16.885416666666668|0
0|2020-06-10|0.0|0|0.0|0|231.5625|0|21.458333333333332|0
0|2020-06-11|0.0|0|0.0|0|284.7916666666667|0|11.59375|0
0|2020-06-12|0.0|0|0.0|0|115.41666666666667|0|3.3645833333333335|0
0|2020-06-13|0.0|0|0.0|0|91.14583333333333|0|9.552083333333334|0
0|2020-06-14|0.0|0|0.0|0|75.625|0|11.520833333333334|0
0|2020-06-15|0.0|0|0.0|0|74.47916666666667|0|8.0625|0
0|2020-06-16|0.0|0|0.0|0|104.84375|0|6.520833333333333|0
0|2020-06-17|0.0|0|0.0|0|92.8125|0|4.427083333333333|0
0|2020-06-18|0.0|0|0.0|0|60.0|0|3.2604166666666665|0
0|2020-06-19|0.0|0|0.0|0|152.5|0|3.4791666666666665|0
0|2020-06-20|0.0|0|0.0|0|193.64583333333334|0|7.78125|0
0|2020-06-21|0.0|0|0.0|0|174.0625|0|4.34375|0
0|2020-06-22|0.0|0|0.015833333333333335|0|172.1875|0|6.208333333333333|0
0|2020-06-23|0.013125|0|0.002916666666666667|0|264.375|0|10.104166666666666|0
0|2020-06-24|0.0|0|0.0|0|253.75|0|6.791666666666667|0
0|2020-06-25|0.0|0|0.0|0|225.0|0|5.6875|0
0|2020-06-26|0.0|0|0.005208333333333333|0|195.0|0|8.854166666666666|0
0|2020-06-27|0.0060416666666666665|0|0.022083333333333316|0|208.22916666666666|0|8.5625|0
0|2020-06-28|0.015|0|0.0016666666666666668|0|94.375|0|2.6145833333333335|0
0|2020-06-29|0.0004166666666666667|0|0.000625|0|129.27083333333334|0|3.8541666666666665|0
0|2020-06-30|0.0060416666666666665|0|0.014583333333333337|0|110.0|0|3.2083333333333335|0
0|2020-07-01|0.003958333333333334|0|0.0|0|63.020833333333336|0|4.052083333333333|0
0|2020-07-02|0.0|0|0.0|0|87.70833333333333|0|6.15625|0
0|2020-07-03|0.0|0|0.0|0|103.95833333333333|0|4.083333333333333|0
0|2020-07-04|0.0|0|0.0|0|78.95833333333333|0|4.90625|0
0|2020-07-05|0.0|0|0.0|0|29.791666666666668|0|2.2552083333333335|0
0|2020-07-06|0.0|0|0.0|0|50.520833333333336|0|1.46875|0
0|2020-07-07|0.0|0|0.0|0|101.25|0|1.875|0
0|2020-07-08|0.0|0|0.0|0|102.39583333333333|0|3.3229166666666665|0
0|2020-07-09|0.0|0|0.0|0|131.77083333333334|0|3.2291666666666665|0
0|2020-07-10|0.00020833333333333335|0|0.0004166666666666667|0|262.3958333333333|0|10.604166666666666|0
0|2020-07-11|0.0|0|0.0016666666666666668|0|239.0625|0|6.635416666666667|0
0|2020-07-12|0.008125|0|0.009791666666666666|0|254.6875|0|7.770833333333333|0
0|2020-07-13|0.0|0|0.0|0|171.25|0|5.75|0
0|2020-07-14|0.0|0|0.0|0|49.375|0|1.28125|0
0|2020-07-15|0.0|0|0.00125|0|156.51041666666666|0|5.755208333333333|0
0|2020-07-16|0.00125|0|0.0007291666666666667|0|259.4791666666667|0|8.458333333333334|0
0|2020-07-17|0.0|0|0.0|0|95.72916666666667|0|2.03125|0
0|2020-07-18|0.0|0|0.0|0|195.20833333333334|0|6.770833333333333|0
0|2020-07-19|0.0|0|0.014895833333333332|0|216.66666666666666|0|8.489583333333334|0
0|2020-07-20|0.008749999999999999|0|0.0|0|154.89583333333334|0|4.9375|0
0|2020-07-21|0.0|0|0.029375|0|110.625|0|3.7083333333333335|0
0|2020-07-22|0.024166666666666666|0|0.00020833333333333335|0|222.08333333333334|0|5.885416666666667|0
0|2020-07-23|0.0|0|0.0|0|245.0|0|4.53125|0
0|2020-07-24|0.0|0|0.0|0|87.29166666666667|0|1.2708333333333333|0
0|2020-07-25|0.0|0|0.0|0|54.270833333333336|0|1.125|0
0|2020-07-26|0.0|0|0.0|0|165.10416666666666|0|5.291666666666667|0
0|2020-07-27|0.0|0|0.04020833333333334|0|244.16666666666666|0|7.583333333333333|0
0|2020-07-28|0.0275|0|0.0012499999999999998|0|172.08333333333334|0|3.125|0
0|2020-07-29|0.0|0|0.0|0|162.08333333333334|0|3.9895833333333335|0
0|2020-07-30|0.0|0|0.002291666666666667|0|92.39583333333333|0|4.041666666666667|0
0|2020-07-31|0.0016666666666666668|0|0.0|0|63.020833333333336|0|7.322916666666667|0
0|2020-08-01|0.000625|0|0.004583333333333333|0|96.25|0|8.4375|0
0|2020-08-02|0.005833333333333334|0|0.004791666666666669|0|273.3333333333333|0|8.5|0
0|2020-08-03|0.0|0|0.0|0|170.20833333333334|0|4.302083333333333|0
0|2020-08-04|0.0|0|0.0|0|243.75|0|6.927083333333333|0
0|2020-08-05|0.0|0|0.0|0|63.645833333333336|0|1.625|0
0|2020-08-06|0.0|0|0.0|0|30.208333333333332|0|3.6145833333333335|0
0|2020-08-07|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-08|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-09|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-10|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-11|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-12|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-13|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-14|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-15|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-16|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-17|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-18|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-19|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-20|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-21|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-22|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-23|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-24|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-25|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-26|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-27|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-28|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-08-29|0.0|0|0.0|0|178.33333333333334|0|7.375|0
0|2020-08-30|0.0|0|0.0|0|330.0|0|9.0|0
0|2020-08-31|0.0|0|0.0|0|330.0|0|9.0|0
0|2020-09-01|0.0|0|0.0|0|330.0|0|9.0|0
0|2020-09-02|0.0|0|0.0|0|330.0|0|9.0|0
0|2020-09-03|0.0|0|0.0|0|330.0|0|9.0|0
0|2020-09-04|0.0|0|0.0|0|330.0|0|9.0|0
0|2020-09-05|0.0|0|0.0|0|330.0|0|9.0|0
0|2020-09-06|0.0|0|0.0|0|330.0|0|9.0|0
0|2020-09-07|0.0|0|0.0|0|271.6666666666667|0|10.166666666666666|0
0|2020-09-08|0.0|0|0.0|0|230.0|0|11.0|0
0|2020-09-09|0.0|0|0.0|0|230.0|0|11.0|0
0|2020-09-10|0.0|0|0.0|0|230.0|0|11.0|0
0|2020-09-11|0.0|0|0.0|0|230.0|0|11.0|0
0|2020-09-12|0.0|0|0.0|0|230.0|0|11.0|0
0|2020-09-13|0.0|0|0.0|0|230.0|0|11.0|0
0|2020-09-14|0.0|0|0.0|0|230.0|0|11.0|0
0|2020-09-15|0.0|0|0.0|0|230.0|0|11.0|0
0|2020-09-16|0.0|0|0.0|0|230.0|0|11.0|0
0|2020-09-17|0.0|0|0.0|0|230.0|0|11.0|0
0|2020-09-18|0.0|0|0.0|0|230.0|0|11.0|0
0|2020-09-19|0.0|0|0.0|0|230.0|0|11.0|0
0|2020-09-20|0.0|0|0.0|0|230.0|0|11.0|0
0|2020-09-21|0.0|0|0.0|0|230.0|0|11.0|0
0|2020-09-22|0.0|0|0.0|0|229.84375|0|9.03125|0
0|2020-09-23|0.0|0|0.0|0|111.45833333333333|0|2.4375|0
0|2020-09-24|0.0|0|0.0|0|90.41666666666667|0|1.96875|0
0|2020-09-25|0.0|0|0.0|0|86.66666666666667|0|2.96875|0
0|2020-09-26|0.0|0|0.0|0|199.79166666666666|0|9.03125|0
0|2020-09-27|0.0|0|0.0|0|209.16666666666666|0|7.9375|0
0|2020-09-28|0.0|0|0.0025000000000000005|0|272.7083333333333|0|8.0625|0
0|2020-09-29|0.0016666666666666668|0|0.0|0|236.25|0|6.447916666666667|0
0|2020-09-30|0.0|0|0.0|0|254.16666666666666|0|9.5625|0
0|2020-10-01|0.0|0|0.0|0|231.04166666666666|0|7.489583333333333|0
0|2020-10-02|0.0|0|0.0|0|115.10416666666667|0|3.3229166666666665|0
0|2020-10-03|0.0|0|0.00020833333333333335|0|133.02083333333334|0|4.5625|0
0|2020-10-04|0.0010416666666666667|0|0.008229166666666668|0|166.14583333333334|0|5.21875|0
0|2020-10-05|0.005|0|0.0|0|119.0625|0|3.2291666666666665|0
0|2020-10-06|0.0|0|0.0|0|227.70833333333334|0|8.822916666666666|0
0|2020-10-07|0.0|0|0.0|0|238.15625|0|9.114583333333334|0
0|2020-10-08|0.0|0|0.0|0|55.729166666666664|0|1.5|0
0|2020-10-09|0.0|0|0.0|0|171.5625|0|8.572916666666666|0
0|2020-10-10|0.0|0|0.0|0|190.40625|0|6.270833333333333|0
0|2020-10-11|0.0|0|0.0|0|86.35416666666667|0|6.677083333333333|0
0|2020-10-12|0.0|0|0.004895833333333333|0|191.45833333333334|0|9.15625|0
0|2020-10-13|0.002916666666666667|0|0.0|0|181.66666666666666|0|6.520833333333333|0
0|2020-10-14|0.0|0|0.0|0|157.34375|0|10.609375|0
0|2020-10-15|0.0|0|0.00020833333333333335|0|273.5416666666667|0|10.020833333333334|0
0|2020-10-16|0.00020833333333333335|0|0.0|0|221.04166666666666|0|8.583333333333334|0
0|2020-10-17|0.0|0|0.0|0|170.20833333333334|0|9.958333333333334|0
0|2020-10-18|0.0|0|0.0013541666666666667|0|196.5625|0|10.479166666666666|0
0|2020-10-19|0.005208333333333333|0|0.007812500000000002|0|52.552083333333336|0|8.921875|0
0|2020-10-20|0.00125|0|0.02833333333333335|0|91.45833333333333|0|11.552083333333334|0
0|2020-10-21|0.036875|0|0.03854166666666665|0|188.54166666666666|0|7.8125|0
0|2020-10-22|0.0014583333333333334|0|0.00020833333333333335|0|182.39583333333334|0|8.989583333333334|0
0|2020-10-23|0.0|0|0.002916666666666667|0|257.9166666666667|0|12.927083333333334|0
0|2020-10-24|0.001875|0|0.0|0|95.72916666666667|0|8.958333333333334|0
0|2020-10-25|0.0|0|0.0|0|73.64583333333333|0|10.71875|0
0|2020-10-26|0.0|0|0.0|0|166.77083333333334|0|6.489583333333333|0
0|2020-10-27|0.0|0|0.0|0|71.30208333333333|0|4.46875|0
0|2020-10-28|0.0|0|0.00010416666666666667|0|119.58333333333333|0|2.3958333333333335|0
0|2020-10-29|0.005416666666666667|0|0.007812500000000002|0|41.666666666666664|0|11.510416666666666|0
0|2020-10-30|0.0004166666666666667|0|0.0|0|279.375|0|8.9375|0
0|2020-10-31|0.0|0|0.0|0|144.89583333333334|0|8.270833333333334|0
0|2020-11-01|0.0|0|0.0|0|293.3333333333333|0|19.182291666666668|0
0|2020-11-02|0.0|0|0.0|0|258.6458333333333|0|11.020833333333334|0
0|2020-11-03|0.0|0|0.0|0|226.875|0|8.90625|0
0|2020-11-04|0.0|0|0.0|0|211.14583333333334|0|9.59375|0
0|2020-11-05|0.0|0|0.0|0|219.58333333333334|0|10.083333333333334|0
0|2020-11-06|0.0|0|0.0|0|202.29166666666666|0|6.46875|0
0|2020-11-07|0.0|0|0.0|0|179.79166666666666|0|6.614583333333333|0
0|2020-11-08|0.0|0|0.0|0|150.0|0|6.0|0
0|2020-11-09|0.0|0|0.0|0|171.97916666666666|0|8.21875|0
0|2020-11-10|0.0|0|0.0046875|0|202.8125|0|13.791666666666666|0
0|2020-11-11|0.002916666666666667|0|0.00020833333333333335|0|248.75|0|8.666666666666666|0
0|2020-11-12|0.0|0|0.0|0|83.75|0|4.864583333333333|0
0|2020-11-13|0.0|0|0.0|0|206.45833333333334|0|6.416666666666667|0
0|2020-11-14|0.0|0|0.0023958333333333336|0|139.89583333333334|0|11.072916666666666|0
0|2020-11-15|0.009791666666666666|0|0.012604166666666672|0|247.86458333333334|0|21.880208333333332|0
0|2020-11-16|0.0008333333333333334|0|0.0|0|263.4375|0|13.734375|0
0|2020-11-17|0.0|0|0.0|0|297.8125|0|11.385416666666666|0
0|2020-11-18|0.0|0|0.0|0|222.5|0|9.494791666666666|0
0|2020-11-19|0.0|0|0.0|0|216.35416666666666|0|19.666666666666668|0
0|2020-11-20|0.0|0|0.0027083333333333334|0|217.70833333333334|0|13.65625|0
0|2020-11-21|0.0020833333333333333|0|0.0004166666666666667|0|48.541666666666664|0|7.322916666666667|0
0|2020-11-22|0.00375|0|0.009270833333333338|0|152.5|0|11.302083333333334|0
0|2020-11-23|0.0025|0|0.0|0|193.95833333333334|0|5.010416666666667|0
0|2020-11-24|0.0|0|0.0|0|149.6875|0|9.739583333333334|0
0|2020-11-25|0.00125|0|0.012187500000000006|0|199.58333333333334|0|12.833333333333334|0
0|2020-11-26|0.007291666666666666|0|0.00010416666666666667|0|261.3541666666667|0|10.677083333333334|0
0|2020-11-27|0.0|0|0.0|0|239.375|0|6.697916666666667|0
0|2020-11-28|0.0|0|0.0|0|237.29166666666666|0|5.65625|0
0|2020-11-29|0.0|0|0.0|0|198.64583333333334|0|4.84375|0
