|dates|Grant_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Grant_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Grant_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Grant_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Grant_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Grant_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Grant_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Grant_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
