|dates|Jones_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Jones_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Jones_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Jones_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Jones_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Jones_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Jones_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Jones_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
