|dates|PrinceofWales-Hyder_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|PrinceofWales-Hyder_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|PrinceofWales-Hyder_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|PrinceofWales-Hyder_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|PrinceofWales-Hyder_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|PrinceofWales-Hyder_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|PrinceofWales-Hyder_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|PrinceofWales-Hyder_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
