|dates|EastFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|EastFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|EastFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|EastFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|EastFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|EastFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|EastFeliciana_Louisiana_UnitedStates.TotalPopulation.data|EastFeliciana_Louisiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|19135.0|0
