|dates|Edgefield_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Edgefield_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Edgefield_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Edgefield_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Edgefield_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Edgefield_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Edgefield_SouthCarolina_UnitedStates.TotalPopulation.data|Edgefield_SouthCarolina_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|27260.0|0
