|dates|Norfolk_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Norfolk_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Norfolk_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Norfolk_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Norfolk_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Norfolk_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Norfolk_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Norfolk_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
