|dates|Marshall_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Marshall_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Marshall_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Marshall_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Marshall_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Marshall_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Marshall_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Marshall_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
